MF: LIHC,METH: LIHC,GE: LIHC
0,0.01545813,0.23289512
0.025001384,0.20350248,0.037512016
0,0.013202199,0.023507759
0,0.09465732,0
0.025059272,0.09600896,0.052826073
0,0.12992696,0.04982393
0,0.009011013,0.015795294
0,0.002211481,0.038299385
0,0.011059044,0.06372434
0,0.116949886,0.14275204
0,0.001331875,0.0392371
0,0.008169918,0.012422517
0.07342571,0.036745258,0.038054124
0,0.012274848,0.008659529
0,0.000240407,0.10164657
0,0.001774235,5.18E-05
0,0.02883441,0.07480084
0,0.002471691,0.015319235
0,0.13489103,0.033264965
0,0,0.10841788
0.025017595,0.04987014,0.033128552
0,0,0
0,0,0
0,0.007310204,0.008035152
0,0.008238366,0.05863229
0,0.02488785,0.16966587
0,0.014683527,0.083331615
0,0.019908104,0.053248446
0.024658712,0.05653938,0.05893326
0,0.018936222,0.057267707
0,0.000774249,0.059159134
0,0.1769284,0
0.02488487,0.012012274,0.042432174
0,0.002373291,0.005666407
0,0.000416847,0.031182172
0.049002312,0.003918963,0.051908657
0,0.010106186,0.057917275
0.025035199,0.04698595,0.08615939
0.07494243,0.40752068,0
0,0.53342444,0
0.024671972,0,0.06799444
0,0.004806418,0.011692002
0.024954889,0.001972148,0.03813102
0.024839636,0.075990334,0
0,0.15000229,0.08916144
0,0.025299158,0.020021921
0,0.08815348,0.107146636
0,0.31888774,0
0,0.031257328,0.12400945
0.025023295,0.035476323,0.048722267
0,0.025384216,0.006941584
0,0.00267321,0.011122556
0.025042558,0.005689172,0.052905325
0,0.000872548,0.025938772
0,0.012618741,0.008831888
0,0.11198344,0.10718666
0.0494459,0.32524428,0.0189671
0,0.013549879,0.10886505
0.049779445,0.18727894,0.067939475
0.049592312,0.012179968,0.041412055
0.025053391,0.00136015,0.06219885
0.024992088,0.004541289,0.11390849
0,0.17518058,0.035667434
0.025028722,0.06482256,0.21229546
0.11566797,0.3529243,0.1232941
0.07185724,0,0
0,0,0.03438595
0.024811378,0.001065401,0.050550345
0,0.014571587,0.113135286
0,0.004091356,0.04229222
0,0.000441002,0.07332181
0,0,0.03288504
0.0750619,0.016756617,0.056588486
0,0.014249167,0.15903577
0.07494316,0.006333185,0.10401014
0,0.023785433,0.24396381
0.02478257,0.003821399,0.009896799
0,0.015704526,0.012369609
0,0.006641894,0.019772036
0,0.002084703,0.036723703
0,0.013691509,0.021038309
0,0.026245315,0.07511986
0,0.5746343,0
0,0.12692203,0.08095475
0.024965515,0.002592475,0.005866147
0,0.15171902,0.005846943
0,0.14179766,0.07751678
0,0.002510179,0.008655706
0,0.31739363,0
0.024993313,0.002779254,0.000390106
0.04939038,9.89E-05,0.07839037
0,0.026013525,0.104578525
0,0.069839954,0.042811386
0,0.2635916,0.07778149
0,0.000337359,0.05475116
0.024991278,0.1307658,0.06389246
0.025039848,0.33853406,0.107209265
0,0.042455155,0.024069943
0,0.000775577,0.065101445
0,0.044373237,0.053942855
0.025051178,0.020304706,0.1715934
0,0.3157274,0.03075842
0.024846995,0,0
0.025031064,0.2350691,0.12885058
0,0.003409117,0.05927354
0.024902891,0.17582066,0.30000523
0,0.00967706,0.002490409
0,0.013919287,0.03138759
0,0.2678609,0.15307556
0.049707443,0.002452172,0.06622638
0,0.011059573,0
0.02504126,0.12478772,0.06326876
0,0,0
0,0.007579486,0.032115746
0,0.19494809,0.08153063
0.025020821,0.057021286,0.07189616
0,0.021269621,0.000482074
0.024935005,0.003829402,0.16115104
0,0.007040295,0.008477369
0,0.004193669,0.015210547
0,0.000863942,0.040920466
0.025043638,0.15212616,0.07148303
0.025041437,0.008565594,0.005412007
0.024966445,0.00923587,0.039972328
0,0.0977407,0.1359323
0,0.11173876,0.20018281
0,0.09306265,0.028372403
0.02490369,0.04528716,0.031301573
0,0.41940695,0.046044875
0,0,0.03841355
0,0.042291433,0.054236043
0,0.005083798,0.06306907
0.02505842,0.002621174,0
0.049887497,0,0
0,0.012202157,0.031545445
0.049937572,0.00587403,0.029620651
0,0.35853198,0.003530852
0,0.025387427,0.016807847
0.024921995,0.001584806,0.009576122
0,0.13394223,0.090368554
0.025034701,0,0
0,0.034252044,0.052105777
0.025057098,0,0
0,0.052272268,0
0,0,0.09893545
0.04918539,0,0.17770658
0,0,0.093738995
0,0.20535044,0.007400073
0,0.007824783,0.101237655
0.02500763,0.003191833,0.09485754
0,0.00265741,0.09185924
0,0.018879145,0.0773162
0.04998743,0.04048855,0.10585893
0.024970246,0.01024533,0.10657495
0.04828314,0.085848406,0.004030646
0,0.0040602,0.025086964
0,0.000206318,0.058498483
0,0.01061335,0.007060634
0,0.009088931,0.03828749
0,0.16428164,0
0.024761919,0.06837655,0.01193412
0.049220845,0.013183937,0.06412542
0,0.059495546,0.045166783
0,0.05750129,0.041070674
0,0,0
0.02495456,0.022785041,0.07630006
0,0.013121734,0.036478546
0,0.25938717,0
0,0.021364504,0.008290777
0.024725085,0,0.08782175
0,0.10148885,0.05693576
0,0.25236315,0.003328607
0.024982665,0.26173425,0.15298955
0,0.028526234,0.005550595
0,0.000153924,0.044775683
0,0.15858209,0.07495637
0,0.16997938,0.09808272
0,0.002325689,0.037698478
0,0.001992572,0.03846068
0,0.021262614,0.11977322
0,0.00155907,0.007089957
0,0.29327306,0.020340595
0,0.001622373,0.035822738
0,0.021226458,0.008939328
0,0.2712955,0.050884884
0,0.020265784,0.053052578
0.07459675,0.016562682,0.017475406
0,0.00608828,0.000290825
0,0.081244886,0.060246788
0.04820712,0,0.004419528
0,0.046541087,0
0,0.018461274,0.04000511
0,0.026845053,0.024053566
0.050021555,0.007363014,0.04097974
0.025003832,0.027970783,0.001277852
0.025034707,0.4789959,0
0.04931485,0.49319673,0.009896104
0.025027677,0.5092043,0
0.025058353,0.008198675,0.0733616
0.024039302,0.010289427,0.23910327
0,0,0.050628938
0.025072327,0.18833941,0.113581255
0,0.07081667,0.0578744
0.025013966,0.123899356,0.16076712
0,0.08976014,0.047259957
0,0,0
0.025001576,0.027470319,0.04530364
0.024462808,0,0.025653016
0.025017345,0.000980216,0.04813338
0,0.060932547,0
0.050101936,0.61155057,0
0,0.14110632,0.072462074
0.024885917,0.002129932,0.045064114
0,0.5881019,0
0.075087115,0.17331482,0.033921555
0,0.004755943,0.04719677
0,0.01269771,0.008901801
0,0.24170707,0
0,0.007361647,0.036975022
0.05005302,0,0.1819618
0,0.001907543,0.119834445
0.049355082,0.001455514,0.14896637
0,0.17462137,0.14259209
0.025051923,0.000955528,0.009189548
0,0.009016219,0.009167094
0,0,0
0.07230834,0,0.051422972
0.024962794,0.0269397,0.07945545
0.02502614,0.041531444,0.015347196
0,0.06441405,0.111810364
0,0.048518773,0.041400306
0,0.014081389,0.011608185
0,0.002362289,0.004577247
0,0.00523686,0.018720163
0,0.106844455,0
0,0.42611998,0.2377243
0,0.002879215,0.09214002
0,0.007343576,0.04540672
0.024912752,0.004558701,0.053818095
0,0.023083946,0.059105117
0.04966084,0.004657505,0.015589803
0,0,0.092507124
0,0.000949475,0.10878404
0.024967926,0.017202834,0.016321784
0.025041148,0.18417767,0.16360374
0.023012951,0.008468343,0.2818801
0.024874397,0.006478876,0.07283583
0,0.007182844,0.006683603
0,0.002616811,0.06731443
0.02502115,0,0.17594527
0.02501841,0.15504594,0.046259344
0.024947472,0.18031529,0.16137163
0,0.003471459,0.008915746
0,0.14122915,0.10123649
0.024998374,0.1407408,0.030886948
0.024639621,0.004128096,0.08844601
0,0.052504607,0.074301265
0.024975473,0.15927128,0
0,0.011312842,0.14039563
0,0.092105985,0.02360906
0,0.014582244,0.018495496
0,0.014471089,0.000378667
0,0.004576923,0.041094214
0,0.005419414,0.07732474
0,0.4727206,0.097217426
0,0.15925227,0
0,0.014712233,0.09151509
0,0.006098182,0.04813354
0,0.17924991,0.19178906
0,0.0940199,0.011311754
0.07490208,0.03998176,0.05616584
0,0.006736136,0.049482733
0.049740117,0.07828393,0.029577164
0,0,0
0,0.3315742,0.05114788
0,0.019717807,0.16415226
0,0.05955729,0.1983711
0.024885729,0.097726434,0.111199714
0.024832852,0.010602346,0.071139835
0.048979748,0,0
0,0.013750802,0.015626583
0.025043724,0.004102018,0.004987222
0,0.00784395,0.06861571
0.024663908,0.001941358,0.033393566
0,0.22614686,0.116623215
0,0.029461853,0.15453644
0,0.13527939,0.081583805
0,0.09851173,0.06385576
0,0.0706901,0.08754904
0,0.012896116,0.04053108
0,0.10189595,0.034566514
0,0.08241768,0.119806625
0,0.00015426,0.10583981
0.050073963,0.10459344,0.09755138
0.09682456,0.22061776,0.07260945
0.025023146,0.001372606,0.016838335
0.025065,0.035733074,0.079545505
0,0.05367076,0.025006356
0.07408455,0.011829689,0.099532224
0,0.5799845,0
0.025043668,0.32260013,0.17916575
0.025063945,0.014841825,0.11984809
0.02506449,0.013793391,0.060248464
0.049833935,0.044759028,0.002629929
0.025048273,0.23935932,0
0,0.08486138,0.15229507
0,0,0.10284452
0,0.21403922,0.25243384
0,0.010316972,0.08693311
0,0.009288563,0
0,0.2843856,0.679575
0.025022034,0.013703629,0.05128676
0,0.015035778,0.017851379
0.024962073,0.001067478,0.07682021
0.049935486,0.000550497,0.06594482
0.024794027,0.003646616,0.14206874
0,0.005925403,0.05005673
0.024980659,0.024773564,0.042284366
0.07236631,0.5380877,0.011150983
0,0.003483628,0
0.07497227,0.26105282,0.07992614
0,0.03314643,0.078356646
0,0.082117826,0.030229768
0,0.06025088,0.007221174
0,0.003256541,0.065696046
0,0.007395885,0.04717266
0,0.042326484,0.02276778
0,0,0
0.07493596,0.095111236,0
0.099170804,0.020833937,0.028236741
0,0.010950354,0.09322735
0,0.006110602,0.023440287
0,0.5201289,0
0.049390644,0.35706115,0.054543935
0.024993656,0.004924393,0.019568028
0.024991382,0.001469427,0.054956693
0.024757436,0.007282042,0.049307916
0.024992032,0.001144363,0.04890693
0,0.06132995,0.16432323
0.024738302,0.003385791,0.029439442
0,0.10243194,0.106834784
0,0.009540343,0.076264255
0.025006587,0.03144511,0
0,0.004883853,0.07524144
0.025007999,0.015312818,0.102705665
0.04984064,0.10091799,0.23663735
0,0.21337424,0.04592705
0.025066283,0,0
0,0.000882203,0.05597085
0,0.073859274,0.10594814
0,0.001764428,0.057765435
0,0.010862645,0.07594264
0,0.07069784,0.024420561
0,0.5907044,0
0,0,0.012311265
0,0.073332764,0.4730131
0,0.003346225,0.017027102
0,0,0.03835678
0.025006743,0.009992202,0.15230587
0.04991701,0.22928977,0
0,0.44086012,0.20278537
0.024978757,0.000568144,0.0759556
0.04966777,0.001237685,0.01041308
0,0.025450008,0.056370325
0.024925783,0.001296269,0.017778559
0.024876744,0,0.012715255
0,0.15779567,0.17532845
0,0.061843224,0.08987546
0.02498936,0.004834925,0.03618166
0.02504293,0.056256518,0.052562315
0,0,0
0,0.017104425,0.11677228
0,0.006607922,0.021177066
0,0,0.031239724
0,0,0.018055465
0,0.017492913,0.07423363
0,0.013215429,0.019897249
0,0.06628679,0.016522072
0,0.002183083,0.014545432
0.049990278,0.02508512,0.14747982
0.024956178,0.005361677,0.059653852
0,0.09956389,0.18105891
0,0.07604724,0.020597268
0.025069421,0.010590257,0.035043214
0,0.02045642,0.000355506
0.025045577,0.06467017,0.066393785
0.024946172,0.2769328,0.26736942
0.02488321,0.031431593,0.060587347
0,0.00421815,0.06575144
0,0.16087182,0.005879588
0,0.04290122,0.02967982
0.025039561,0.000948272,0.046701726
0,0.000695508,0.06559793
0.024667531,0.000108212,0.022583278
0,0.002417621,0.013252568
0.025002291,0.017956529,0.024696603
0,0.024113663,0.10858044
0,0.000229029,0.035684012
0.07490531,0.007784269,0.09401737
0,0.002588657,0.08313398
0,0.17996863,0
0,0.12300966,0.24531862
0,0.03467668,0.4010684
0,0.03570881,0.024001243
0.024994118,0.0063346,0.059676774
0,0.003591458,0.05206738
0,0.004744614,0.011099987
0.04986401,0.3293575,0.1070945
0,0.002048783,0.0336128
0,0.22409557,0.14030932
0,0.004269612,0.14644238
0,0.0778922,0.053202398
0,0.008150908,0.012147859
0,0.03788123,0.009670492
0,0.08428197,0.24734676
0,0.20021477,0.14689533
0,0.06895409,0.11894378
0,0.027796691,0.032702535
0,0.6473141,0
0,0.003315958,0.03579607
0,0.27258316,0.17792985
0,0.003400278,0.083681166
0.025022807,0.20007981,0.1586887
0,0.109419614,0.08244785
0.025022669,0.003363462,0.030792268
0,0.5693841,0
0,0,0
0,0.36450645,0.28268808
0,0.008974425,0.056804117
0,0.022397168,0.23716156
0.025023801,0.07791859,0.012040599
0.07460674,0,0.20306931
0,0.00371991,0.063606866
0,0.5239691,0
0,0.00338471,0.0118156
0.025059631,0.008639884,0.05660639
0,0.002684003,0.07953898
0.024890676,0.0282104,0.15988165
0,0.063899495,0.07487107
0.025048267,0.15949883,0.04324481
0,0.01897666,0.073606275
0,0,0
0,0,0.03577786
0.024938645,0.006941393,0.011957203
0.048335824,0.070214875,0
0.07254646,0.06451256,0.33424762
0,0.046357654,0.026999744
0.02501487,0.005886183,0.003052342
0.04939691,0.015096623,0.070267536
0,0.030808644,0.043046106
0.025049552,0.010172839,0.09031634
0,0.40607426,0.22926632
0,0.005187537,0.025420485
0,0.3076477,0.11331918
0,0.033945512,0.31043094
0.025022391,0.006726178,0.009726131
0,0.002841208,0.044030022
0,0.03938886,0.08926818
0,0.012340221,0.099129386
0.02501663,0.000754011,0.06427594
0,0.000437781,0.056173794
0,0.2005631,0.04513158
0,0.09265347,0.056600004
0,0.029892879,0.06896015
0.025036147,0.02355083,0.046065893
0,0.008354947,0.01385651
0,0.000533038,0.057087563
0,0.001111889,0.08018997
0,0.01684116,0.06587296
0.121388525,0.5321485,0.06143261
0,0.011348811,0.02133224
0.024423359,0.049120363,0.07866675
0,0.22895771,0.06400331
0.050051823,0.10140527,0.032099735
0,0.004849567,0.005754203
0,0.008096728,0.013093908
0.02504189,0.08020833,0
0,0.003840531,0.075497836
0.025009923,0.053856358,0
0.02504889,0.010928635,0.086547725
0.024788506,0.015602243,0.020686954
0.024891809,0.00707281,0.048647206
0.024663197,0.013381355,0.09278999
0.025038755,0.07565217,0.058177214
0.025019294,0.081362545,0.034451697
0.024822967,0.004070879,0.005754963
0,0.19774783,0.10036253
0.024944935,0.05405063,0.028929293
0.02488006,0.07293148,0.100773
0,0.02366625,0.017699126
0,0.020286795,0.020430384
0,0.006816534,0.13424726
0.04966019,0.4763707,0.33396792
0.024870552,0.13174021,0.02109242
0,0.01739503,0.009655785
0,0.18357722,0.013778261
0,0.049524765,0.05472446
0.024935992,0.18673122,0
0,0.048135936,0
0,0.55254334,0
0,0.002319847,0.044836156
0,0.007561402,0.012407537
0,0.41314828,0.13749282
0,0,0
0,0,0
0.024934249,0.4459248,0.075022385
0.04981987,0.115612164,0.09082294
0.024982894,0.14431807,0.008612331
0,0.006637799,0.000947683
0,0.010628132,0.03726426
0.07446795,0.14126766,0.051039375
0,0.004733575,0.07878397
0.049957287,0.04781827,0.037219316
0.024996448,0.22176495,0.020708464
0,0.004672673,0.0345857
0.02487984,0.007753217,0.04424436
0.024791371,0.004137891,0.030079626
0,0.18408325,0.04797065
0.024992347,0.024461174,0.07151391
0,0.018026473,0.03256229
0,0.00283618,0.012749587
0.024826204,0.00715551,0.047036715
0,0.10073442,0.005518839
0,0.18437508,0.08836578
0,0.00216854,0.006255476
0,0.057443306,0.14857715
0.024864411,0.0914797,0.1547404
0.024714043,0.000743863,0.060406163
0,0.020138212,0.061706528
0,0.008855469,0.085587576
0.024970468,0.13398173,0.04001299
0,0.76978016,0.13725194
0,0.006933062,0.0513685
0.025032733,0.08390254,0
0,0.021667132,0.0386926
0,0.002303067,0.054059602
0,0,0.2286857
0.02502877,0.015243758,0.12315727
0,0.006687912,0.030304532
0.024884889,0.000298043,0.057875905
0.07266522,0.010358893,0.024788434
0.02502478,0.07319302,0
0,0.41511875,0.12837315
0,0,0.029536674
0,0.001519107,0.000739019
0,0.05234699,0
0,0.06739731,0.03373878
0,0.014850741,0.11286165
0,0,0
0,0.002988819,0.10064468
0.025021087,0.011939175,0.06748028
0,0.002332052,0.04428582
0,0.007369789,0.038501114
0,0.113093674,0
0,0.02955133,0.014916463
0.025040945,0.22330566,0.06343579
0,0.1538143,0.117036745
0.024890946,0.08028695,0.052863996
0.049537342,0.0725246,0.13516767
0,0.031121299,0.048279468
0,0.03246398,0.01800871
0.024884276,0,0.041724898
0.0500189,0.107256144,0.01790842
0,0.39321762,0.18854915
0,0.001406475,0.019915478
0,0.045461863,0.072631516
0,0.03034217,0.13892463
0,0.028092397,0.045542903
0,0.18383743,0.016105175
0,0.043650325,0.04425768
0.049956378,0.002302181,0.060941562
0,0.15310627,0.060305603
0,0.006751697,0.023279155
0,0.21938592,0.027807392
0.07320862,0,0.055317145
0,0.15108745,0.070123605
0,0.025873888,0.07204071
0,0.02955158,0.013250918
0,0,0.095108524
0,0.001198398,0.010804371
0,0.025114147,0.004462197
0,0.13198838,0.08008684
0,0.08333812,0
0,0.002144071,0.06405118
0.025014766,0.044415925,0.031129071
0,0.25969097,0.001356511
0,0.00960908,0.17943683
0,0.055107057,0.004034746
0,0.002880191,0.034829542
0,0.002215651,0.018697226
0.049892228,0.003556473,0.020859666
0.024900505,0.03616946,0.10943699
0,0.02503372,0.017334469
0,0.2779211,0.054816272
0,0.29383114,0.012864904
0,0.2009863,0.25838974
0,0.19434178,0
0,0.001304016,0.051329147
0,0.08195247,0.026795065
0,0.000561084,0.039438665
0,0.01028604,0.11336674
0,0.008456958,0.039340068
0.025069512,0.23365463,0
0,0.019518407,0.025497602
0.024953973,0.00106515,0.07494496
0.02484967,0.12793605,0.011778498
0,0.23353176,0.5016809
0,0,0.012091164
0,0.003102286,0.024769459
0,0.16958469,0.055303715
0.3233718,0.20522225,0
0.04987645,0.034618787,0.09775754
0,0.014740037,0.07176115
0,0.023825096,0.1004826
0,0.015797855,0.106747754
0,0.002471913,0.054997254
0.075068615,0.08071638,0.17646226
0,0.012789923,0.07216507
0.02505233,0.010003367,0.07196464
0.024845352,0.123942904,0
0,0.057446115,0.026620202
0,0.18426365,0
0,0.0178874,0.095764875
0,0.22558232,0
0,0.26430088,0.16478245
0.024799282,0.034573816,0.023394622
0,0.06271522,0.06726709
0,0.016382985,0.03863581
0,0,0.32927555
0,0.005265079,0.04320248
0.025028246,0,0.057753544
0,0.006609296,0.020923626
0,0.34207875,0.025282977
0.024691386,0.015916964,0.012766249
0,0,0.03311575
0,0.03449858,0.028164966
0.07442457,0.002792427,0.10388455
0,0.057768296,0
0,0.009158907,0.021322144
0,0.003305436,0.09785367
0.050022796,0.005294748,0.095058925
0,0.008365189,0.020500038
0,0.003665896,0.0559391
0,0.001695981,0.07168437
0.024973312,0,0.08357947
0.050043322,0.01952619,0.06590321
0,0.01612851,0.050548784
0.024871327,0.10870124,0.20056097
0,0.017506933,0
0,0.01447888,0.000179357
0,0.004818103,0.1500225
0.024955476,0.0084442,0.06368981
0.04938856,0.00334408,0.080308124
0,0.041037235,0.10760703
0,0.002364171,0.04013847
0,0.016587734,0.004730383
0,0.08128702,0.005297261
0,0.23505399,0
0,0.57285565,0
0.024890753,0.005168756,0.03779755
0,0.014401053,0.1064246
0.025037656,0.01690121,0.08669232
0.024353033,0.10944663,0.014486359
0.025000954,0.21600147,0.1902801
0.02491752,0.012484259,0.031607687
0,0,0.07893476
0,0.012890425,0.0846355
0,0.006200773,0.002838015
0,0.012730839,0.04398412
0,0.01796301,0.019248804
0,0.005255143,0.09212065
0.025065701,0.01899409,0.023086337
0,0.000503728,0
0,0.013922137,0.008841272
0,0.003689677,0.15190847
0.07406917,0.017824043,0.054405734
0,0.016609168,0.042165745
0.025063856,0.002034356,0.09537935
0,0.0014838,0.019629395
0.024853667,0.012725052,0.053960275
0,0.001337504,0.009573191
0,0,0
0.025036717,0.013025776,0.032959297
0,0.034492537,0
0.024992028,0,0.012091164
0.025003856,0.40104035,0
0,0.029378735,0.072961785
0.024992216,0.10847208,0.31804696
0.049981512,0.03447154,0.05172064
0,0.003482131,0.059443884
0,0.30449498,0
0.024806391,0.004227278,0.026116353
0,0.005859584,0.08436014
0.02492457,0.012113442,0.014439854
0,0.01665942,0.056192562
0,0,0.014547794
0,0.33619034,0.05218362
0,0.29227644,0.035156496
0,0.007974093,0.0994121
0,0.24171996,0.16348897
0,0.083569184,0.021260632
0,0.000892929,0.023002146
0,0.011390387,0.10534915
0.024659073,0.09992211,0.033873536
0,0.118600786,0.000516212
0,0.08553228,0.16402297
0,0.06666297,0.37987378
0,0.013996705,0.14816724
0,0,0.074240535
0,0.008176171,0.057559215
0.02467013,0.000650637,0.09467939
0,0.37452802,0.034814965
0,0.001554724,0.03274967
0.024983365,0.002405832,0.063463755
0,0.0779314,0.020047683
0.024241887,0.00267595,0.18443531
0.024831189,0.040236354,0.17482175
0,0.004412004,0.3596285
0,0.005290662,0.018584948
0,0.031584475,0.004728301
0,0,0.09482585
0,0.007633477,0.13313435
0,0.17345029,0.16812462
0,0,0
0,0.24912274,0.12947275
0,0,0.08590085
0,0.075157784,0.15566625
0,0.14103737,0.038881708
0,0.064442486,0.07923501
0,0.08509849,0.17240682
0.025025232,0.004039821,0.04180428
0,0.11193098,0.022573262
0,0.12326561,0.12086031
0.025052201,0.000958935,0.06214283
0,0.24799745,0
0.02499055,0.004703157,0.09306856
0,0.012975663,0.004827588
0,0.003406364,0
0.09773814,0.000940182,0.2002881
0.049923,0.2525361,0.16368426
0.049839154,0.007080393,0.194302
0,0.00546234,0.105506256
0,0,0.09962549
0.04904604,0,0.081332155
0,0.24740732,0
0,0.009105957,0.10106356
0,0,0.03999292
0,0.008478523,0.0482162
0,0.013103053,0.01524412
0.025010396,0.01833991,0.026686715
0.024906512,0.035776198,0.006281188
0.024978956,0.12151462,0.026262542
0.049563292,0.043464772,0.06358892
0,0.004257344,0
0,0.016759627,0.2639194
0.07435513,0.12409817,0
0,0.01845645,0.15245958
0,0.003386812,0.04503119
0.02497265,0.5077264,0.002392168
0,0.002931674,0.003184361
0,0.011778565,0.055188727
0,0,0.19033477
0.048153535,0.12485353,0.04504683
0,0.045095537,0.1550295
0,0.2142112,0.056741036
0,0.020513514,0.12799801
0,0.38777885,0
0.05000644,0.0645264,0.07842621
0,0.011581834,0.046910536
0,0.060248934,0.03795843
0,0.020847652,0.02526488
0,0.008951016,0.050079662
0,0.08131883,0.37200958
0.10012423,0,0
0,0.047522824,0.055722527
0,0.017315947,0.027519858
0,0.12963496,0
0,0.041294776,0.0762936
0.025065836,0.054566164,0
0.02505329,0.08212485,0
0,0.015028649,0.003021898
0,0.17179048,0.018399103
0,0.13172121,0
0,0.011806405,0
0.025070686,0.041499656,0.02883864
0,0.026354242,0.07920843
0,0.5198683,0
0.025072938,0.006141243,0.054533552
0,0,0.18691863
0,0.025471993,0.2206615
0,0,0.19003092
0,0.00166932,0
0,0,0.21569899
0,0.054843917,0.19155398
0.025071798,0.08417073,0
0,0.048877127,0.30600193
0,0.00882117,0.021753361
0,0.03215136,0.008496178
0.025007248,0.07953852,0.09086251
0.024883203,0.040838234,0.046428625
0,0.004654238,0.037315644
0,0.31839475,0.12412146
0.025046853,0.001298649,0.012911151
0,0.09783542,0.013955493
0.07457426,0.12098352,0.017985284
0,0.065446764,0.029185012
0,0,0.05570947
0,0.1872707,0.11774508
0,0.008939359,0.03784186
0.02474064,0.028150968,0.044555653
0.025006214,0.0058766,0.06996936
0,0.055523608,0.36027342
0.024919959,0.002991154,0.07700884
0.024975441,0.008564132,0.0628568
0,0.04481147,0.041387077
0.025026891,0.003531397,0.060236696
0,0.082086176,0.090072304
0.02506104,0.4004905,0
0,0.000936468,0.23334977
0,0.010926669,0.15078793
0,0.09342647,0.047607962
0,0.08891284,0.027197232
0.024701992,0.12837784,0.10400893
0.024923041,0.001919189,0.069227904
0,0.06856933,0.1783294
0.049163513,0.035248727,0.021958081
0.05009243,0.07003268,0.045688204
0,0,0
0,0.015027257,0.23020844
0,0.051689886,0.02394678
0,0.005755652,0.008477326
0.025035594,0.001678582,0.12404319
0,0.023005733,0.0903156
0,0.016680412,0.020063844
0,0.001734708,0.10343466
0.049561918,0.00914486,0.012409248
0.024887439,0,0.027717583
0,0.15187395,0.087446935
0.02503397,0.08312937,0
0.02472609,0.000157572,0.035360005
0,0.024931809,0.0188517
0.049823966,0.00439621,0.049782027
0,0.20816761,0.056880865
0,0.019398509,0.17427653
0.024642032,0.001628472,0.009974721
0,0,0.01506904
0,0.1492708,0.20414253
0,0.15670893,0.011839323
0,0.007096155,0.03856814
0.07426451,0.030541854,0.12139572
0.024983505,0.035408817,0.038112238
0,0.015024585,0.004196337
0.025040146,0.08253147,0.112297185
0.025044484,0.03033579,0.06104953
0.049883142,0.008558554,0.0615526
0.024352074,0.048558984,0.044568904
0,0.021414492,0.021059975
0,0.22160482,0.14290816
0.024420718,0.011234845,0.022306338
0,0.04294393,0.057937525
0,0.001631744,0.06546354
0,0.025126163,0.07533159
0.050119963,0.3946272,0.11813582
0.04952529,0.004517065,0.10860482
0.024956105,0.027811823,0.16554767
0.025061695,0,0
0.025045026,0.000747699,0.13738436
0,0,0
0,0,0.102166474
0,0.14290549,0.094802134
0.024975777,0.12137614,0.030212339
0.04985513,0.01740426,0.06611813
0,0.009828022,0.21699257
0,0.054155458,0.04312912
0,0.005845765,0.011791869
0,0.14129597,0.01997065
0.049894404,0.011968328,0.02914081
0,0,0.03054015
0.024968293,0.06245336,0.003426385
0.024981055,0.12024816,0
0,0.006892015,0.001417972
0,0.00250027,0.06660989
0.02505515,0.26975527,0
0,0.3554607,0.22441198
0.050012138,0,0.036040798
0.024567295,0.004391424,0.015870377
0.024994519,0.10773705,0.22325227
0,0.06506773,0.23785666
0.02484281,0.005212919,0.06483726
0.049355533,0,0.020768424
0.05005251,0.5814796,0
0,0.105769284,0.055769023
0,0.000853234,0.28092206
0,0.15053576,0.02129259
0,0.08581911,0.043420687
0.025037887,0.021501826,0.042411733
0,0.055461686,0.09019967
0.024998285,0,0.04916038
0.024920939,0.005942753,0.071592376
0,0.049417745,0.10852163
0.024910653,0.7608206,0.19296151
0,0.003695883,0.073325515
0.02497764,0.007121343,0.036237508
0.02494488,0.006054118,0.02206087
0.02490785,0.051607985,0.020602021
0,0.02612177,0.14352083
0.050064016,0.24456967,0.061368298
0.024989186,0.09157825,0.020418156
0,0,0.07501745
0.025013372,0.2322541,0
0,0.012255487,0.01890951
0.024986519,0.004887709,0.04439484
0,0.007222457,0.05109163
0,0.12518881,0.08452616
0,0.004744167,0.028560286
0,0.33874297,0.027174534
0,0.024467023,0.11062504
0,0.09946638,0
0.025050454,0.01861945,0.11110987
0,0.008422263,0.04873054
0,0.033507004,0.034690283
0.049950216,0.38652855,0
0,0,0
0,0.2575284,0.19034147
0.049628474,0.001179272,0.089750245
0.025028469,0.41836682,0
0.04937933,0.0178194,0.011613394
0,0,0.015533683
0,0.03105893,0.03507426
0.09908674,0.000488096,0.027387584
0,0.027975975,0
0,0.001379015,0.030632628
0,0.15875447,0
0,0.04854764,0.11142207
0,0,0
0,0.0616602,0.039744735
0,0.62030894,0.11382625
0,0.05933432,0.057668816
0,0,0.087410666
0,0.004846848,0.032319106
0,0.009323604,0.035753794
0,0.1907115,0.098103054
0.12054032,0.06450455,0.13606694
0.04866975,0.002954057,0.022582235
0,0,0
0,0,0.024466617
0,0.006056476,0.057650454
0,0.22865468,0
0.049899843,0.03199037,0.083828874
0,0.17835072,0.012627987
0,0.014781332,0.03951627
0.025055908,0.16518056,0.057622302
0.025014285,0.2285614,0.10309816
0,0.17457293,0.088689506
0,0.007007605,0.076872
0.050039794,0.019655973,0.06570363
0.02503859,0.015923776,0.009772447
0.02496994,0.014726232,0.08139456
0.05007526,0.001015781,0.045640588
