MF: LUAD,METH: LUAD,GE: LUAD
0,0.022378815,0.004661365
0.061446536,0.07171259,0
0.01943217,0.53168714,0.04385156
0,0.038264025,0.077182524
0,0.001473162,0.08369086
0.053840537,0.06057015,0.02264146
0,0.073363855,0.038810786
0,0.013437509,0.019986793
0,0,0.043953095
0,0.010128915,0.020315064
0,0.29347068,0.042893343
0.040787794,0.017665261,0.041158345
0,0.015960094,0.029739585
0,0,0
0,0.010049806,0.003367341
0,0.020130843,0.06034059
0.01991634,0.012822479,0.059956
0,0.33483315,0
0,0.07244236,0.15969588
0,0.039481997,0.046625048
0,0.013281429,0.12737074
0,0.024580931,0.015534034
0,0.004711359,0.026631858
0,0.000218921,0.05109091
0.02051386,0.002459712,0.007858887
0,0.15587446,0.08392004
0,0.039753877,0.18224064
0,0.020705353,0.019465381
0,0.09714735,0.032307856
0,0.10107261,0
0,0.1588175,0
0.020459289,0.063530795,0
0,0.004440112,0.036899257
0,0.002935512,0.009452784
0,0.001556579,0.028398616
0.019905962,0.01866422,0.016387193
0.040801656,0.000324652,0.023415677
0,0,0
0.037707917,0.010676158,0.05623133
0.041089542,0.06417777,0.06073971
0,0.001545017,0.022066437
0.020541094,0.11947882,0.2743104
0.039927863,0.06809016,0.1821484
0,0,0
0.101717934,0.062666796,0.006736185
0.02004791,0.002790636,0.060387857
0.019998932,0.100801244,0.016539954
0,0.001737399,0.13957877
0.020547576,0.003575877,0.04401626
0,0.008289028,0.074946985
0.040916335,0.006261718,0.030493472
0,0.26295748,0.044110507
0.020564672,0,0
0.060594745,0.022304205,0.14926314
0,0.011993685,0.01654953
0,0.006029407,0.014951075
0,0,0.0848238
0,0.08071983,0.028757269
0,0.036761783,0.09269792
0,0.027938435,0.094298646
0.020002762,0.005080324,0.16158105
0,0,0
0.01986592,0.002873502,0.12977271
0,0.000831815,0.028232202
0.082047604,0.21173553,0.20829736
0.020358123,0.044639748,0.08833543
0.09881371,0,0.15409912
0,0.004140052,0.050963406
0,0.24224006,0.07556163
0.020419475,0.28118965,0.005704731
0.020030694,0,0.20499517
0.020542124,0.005848187,0.09421707
0.020462159,0.18459043,0.028695684
0,0.001709363,0.047667857
0.118933715,0.004913619,0.09260458
0,0.002834078,0.052051976
0,0.23203778,0.008854353
0.09855451,0.1426263,0.01546233
0.020542705,0.013799834,0.09105974
0,0.013207647,0.01416026
0,0.007304759,0.08580745
0.019977592,0.007444626,0.019008622
0.05775709,0.07171306,0.20407183
0,0.01684097,0.014739304
0.020382969,0.037251025,0.02126072
0,0.010282023,0.050399095
0.020525435,0.04825252,0.039143592
0.040029384,7.32E-05,0.35483208
0,0.05779616,0.020161256
0.061462276,0.01765313,0.28523964
0,0.020088477,0.017566258
0,0.13138373,0.068181574
0,0.02573913,0.051419638
0,0.010809082,0.05088236
0,0.098968446,0.06310282
0.020490589,0.050867785,0.13905254
0,0,0.04010966
0.020545457,0.001941942,0.038647514
0,0.019140294,0.03380972
0,0.001578792,0.023764713
0,0.003885874,0.008323832
0,0.004234891,0.024921317
0,0.047328364,0.029461777
0,0.042396482,0.019264078
0,0.017863953,0.22064765
0,0.003140704,0.01709332
0,0.004940626,0.013948839
0,0,0
0,0.005534735,0.075684905
0,0.11555473,0.001025496
0,0.07082517,0.019045334
0,0.06616093,0.006925434
0,0.02449523,0.06468449
0,0.077305056,0.14946419
0,0,0
0,0.01783715,0.016644575
0,0.03594876,0
0,0.50604534,0.1524801
0,0.044455633,0.22519338
0,0.019589785,0.16611795
0,0.0059201,0.056702297
0.05790386,0.02039095,0.053816974
0.020395577,0.000667649,0.026772264
0,0.14517942,0
0.020434141,0.001468206,0.000420565
0,0.2984837,0.11949418
0.020140098,0.006122504,0.10102462
0,0.01724494,0.04407741
0.020426942,0.023676971,0.009785008
0.020316292,0.06169285,0.06444317
0.040734474,0.005453793,0.10849363
0.020440614,0.010688497,0.10860416
0,0.001006639,0.000847255
0,0.09760705,0.019264815
0,0.001326574,0
0.01999531,0.001666165,0.001628247
0.040651917,0.004266219,0.012194956
0,0.002355589,0.14691381
0.040117096,0.000846391,0.023790382
0.01964002,0.010559805,0.000471151
0,0.012494175,0.021798769
0.020555614,0.029495034,0.036147784
0,0.057185117,0.1610421
0,0.031909496,0.54589885
0,0.14790548,0.16468099
0,0.030670835,0.053699493
0.04090886,0.52522856,0.045704413
0.01994308,0.29332298,0.16360049
0,0.020319976,0.028406428
0,0.00687746,0.003360249
0.07906069,0.0840074,0.013918912
0.020320166,0.14194366,0.07664749
0,0.11714404,0.04803694
0.041048247,0.009564416,0.03860046
0.039605424,0.052959487,0.022478687
0.041047372,0.51346624,0.27977124
0.041049737,0.21868508,0.38893467
0,0.04306771,0.018767146
0,0.037192684,0.074480526
0,0.061927553,0.033981167
0,0.017005267,0.021728864
0,0.00858591,0.006750494
0.04108366,0.023083521,0.010353706
0,0.00507299,0.024912313
0.020539824,0.02702738,0.059085142
0.040014673,0.5474535,0.29360557
0,0,0.21261276
0,0.000499542,0.04659712
0,0.05348991,0.14940797
0,0.03143672,0.07484966
0.04079969,0.02945695,0.005746455
0.02014547,0.008882511,0.13003705
0,0,0
0,0.012499701,0.016201027
0,0.000884414,0.05552544
0,0.06637238,0.009695558
0.040955238,0.2694092,0.11233929
0.058028262,0.22018173,0.15388574
0,0.005914793,0.062422454
0,0,0.001585645
0,0,0
0,0.011445413,0.04635676
0,0.000305961,0.04794099
0.020532435,0.06494972,0
0,0.20944618,0.045913093
0.040104136,0.013772793,0.010919666
0.020458799,0.020650642,0.092022434
0.077030174,0.46887764,0.15125763
0,0.052998826,0.2505379
0.060817454,0.002748131,0.017416278
0.040454008,0.024763806,0.033776674
0,0,0
0.06144453,0.09717557,0
0,0.10471291,0.027181387
0,0.017667454,0.06513963
0.020535132,0.000348915,0.02959761
0,0.22940542,0.105926916
0,0.007930401,0.07841062
0.020340824,0.000710729,0
0,0.006099994,0.028336147
0,0,0
0.03998899,0.14632542,0.16099137
0.04068284,0,0.006593845
0,0,0
0,0,0.0965493
0,0.019112544,0.042256575
0.061474323,0.3227521,0
0.020419504,0.010468984,0.007880881
0.06167829,0.3581889,0
0.040395044,0.010675717,0.021840475
0,0.006762714,0.022188466
0.02054055,0.27690098,0.20423882
0,0.018895486,0.12136486
0,0.009686122,0.008848814
0.03923523,0.03302231,0.07027346
0,0,0
0,0.08623795,0.45349807
0,0.002560275,0.028645791
0,0.008586427,0.010016169
0,0.18258604,0.11058356
0.061252546,0.009211396,0.020365708
0.020361686,0.007644102,0.11671728
0.040199086,0.34460148,0.006682725
0,0.010257411,0.022822198
0.04050831,0.050740313,0.03799757
0.04080699,0.055922262,0.055573717
0.020273969,0.010681621,0.030077653
0,0.019668035,0.002393042
0.020546405,0.15817219,0.041969765
0,0.36734384,0
0.020496104,0.002119013,0.04217617
0,0.02760599,0.03774969
0,0.000582348,0.05774912
0,0.4016101,0.15906775
0.040691283,0.012951036,0.018513652
0.020323593,0.07289133,0.035260797
0,0.029763173,0.07049662
0.040510915,0.03707155,0.033819165
0,0.023914611,0.034351837
0.020435886,0.010838453,0.002587731
0.08045306,0.000733072,0.051837053
0.020558106,0.019618828,0.056650877
0,0.03735723,0.09549096
0,0.091639794,0.020979112
0,0.017845798,0.07965821
0.020207912,0,0.063777454
0.020449214,0.010425713,0.01587521
0,0,0
0,0,0
0,0.027647125,0.047519963
0,0,0
0.039927762,0.27231044,0.18835577
0.039209023,0.48127726,0.19397734
0.020487657,0.008742991,0.014437566
0.02009275,0.018376179,0.07595453
0,0.003993234,0.03165569
0.020546895,0.04722275,0.03594025
0,0.3508551,0
0,0.018536068,0.009982428
0.020542052,0.004543552,0.17725092
0,0.12125231,0.008953105
0,0.010604924,0.04074683
0.020485722,0.04499734,0.08630072
0.020422667,0.0975352,0.04203488
0,0.006088747,0.007089544
0.04030462,0.03957887,0.005969708
0,0.42248893,0.15581118
0,0.048300482,0.030263277
0.08189581,0.004151265,0.0315392
0.019667514,0.006000145,0
0,0.010410086,0.03958772
0,0.009036124,0.001264706
0,0.002323419,0
0.020348437,0.15318911,0.028937483
0.14448352,0.6058404,0.14782894
0.020388985,0.20244437,0.051288974
0.060718346,0.14011571,0.04633669
0,0.002436411,0.07834777
0.020378143,0.002966144,0.005715515
0,0.001119285,0.033174083
0.07982227,0.10650109,0.19343254
0,0.001431774,0.084327675
0,0.013579116,0.2382308
0.01996631,0.015791185,0.1892401
0.020505155,0,0.116392344
0,0.010120381,0.07795602
0,0.5941991,0.15398219
0.041016895,0,0.08850492
0,0.48597187,0.18823318
0,0.012871304,0.09233811
0,0.20560102,0.028480018
0.019880524,0.004589651,0.12733436
0,0.08559349,0.08617271
0,0,0.06900505
0.056777507,0.48226497,0.1323664
0.040925894,0.006125457,0.29705492
0.020438377,0.28922275,0
0.04098505,0.002361503,0.0838308
0,0.002979822,0.046492726
0,0.000926594,0.002563493
0.080800354,0.051276308,0
0.02055146,0.00972039,0.036422852
0.079212606,0.08717805,0.045365755
0,0.26439732,0.080633335
0.06162082,0.08778188,0.05280075
0.020385504,0.019061096,0.051120024
0.020530416,0.008328746,0.020388594
0,0.18148288,0.3442017
0.06133154,0.154825,0.057161637
0,0.10107447,0.115180574
0,0,0.14469467
0.061622605,0.000870938,0.015511499
0,0.051234506,0.5175555
0.23897707,0.11735513,0.2651935
0,0.000835934,0.04229707
0,0.09991613,0.015718265
0.019805292,0.014817785,0.008775645
0.040807925,0.33219355,0.25472897
0,0.034400135,0.08006873
0.019920588,0.12363764,0.1263271
0.0401708,0.007027776,0.02487667
0.020373544,0.022498347,0.11975772
0,0,0
0,0.024774516,0.06848903
0,0.007939746,0.08662593
0,0.00032705,0.029311668
0,0.012696451,0.10308563
0,0.014712737,0.001044808
0.01889459,0,0.013833893
0,0.003428962,0.030587358
0,0.03551252,0
0.040933337,0.01418417,0.12863353
0,0.11048661,0.15316477
0,0.168624,0.049285274
0,0.07356679,0.06602616
0,0.08920776,0.063755706
0.020446962,0.079349056,0.20899685
0,0.00948553,0.1484764
0.05960337,0.007194928,0.08730773
0,0.016610341,0.0987656
0.01978177,0.025700375,0.003142681
0.04071863,0,0
0,0.000465276,0.08683376
0,0.024565844,0.11615804
0,0,0
0,0.002075076,0.007776182
0.019948399,0.15047526,0.022211779
0.07959348,0,0.23462038
0.040663764,0.013098213,0.02434328
0,0,0
0,0.13991332,0.13448606
0,0.002186403,0.023636667
0,0.005600119,0.10704323
0,0.31250057,0.28580734
0.041090246,0.20894967,0
0.08063847,0.008708914,0.23604256
0,0.003403967,0.013364437
0.07982217,0.06821862,0.21877569
0,0.003878461,0.010517693
0,0.03544501,0.036414184
0,0.013088644,0.013752895
0,0.015397494,0.07611593
0,0.001181294,0.00447747
0,0.02322328,0.042290486
0.019960208,0,0.03621054
0,0,0.026573412
0.020456694,0.12796842,0.1689772
0.15967014,0.36191922,0.17631206
0.020253194,0.02249216,0.0017069
0.018635832,0.016626552,0.045984656
0,0.15531065,0.032634
0.020264635,0.028574815,0.066098474
0,0.09609044,0.021455375
0,0,0.06061909
0.060827613,0.013289949,0.06056431
0,0.01391138,0.06892418
0.06079708,0.36466417,0.25366437
0,0.06254302,0.044280015
0.061388437,0.010459507,0.07011757
0,0.006756108,0.13945676
0.020553662,0.61928314,0
0,0.010443824,0.03061879
0,0.016434293,0.032203093
0.060948104,0.004221591,0.03723406
0,0.002069352,0.10459084
0.020446088,0.14267698,0.00726282
0.020346494,0.060278475,0.049338683
0,0.021396965,0.004626558
0,0.002218232,0.078836225
0.019887056,0.000495001,0.16621695
0.020028897,0.003830456,0.05612941
0,0.21457495,0
0,0.015484966,0.04774134
0.020568198,0,0
0.04111967,0.027781324,0.46827486
0,0.008267543,0.001418061
0.019557316,0.09626628,0.5337916
0.020566342,0.003543215,0.054982945
0.020272361,0.028563047,0.27180287
0.02043248,0.003187217,0.08071852
0.061008636,0,0
0,0.005087113,0.02573424
0.040378362,0.194384,0.29789707
0,0.005317002,0.058406547
0.019367917,0.13242179,0.11311382
0,0.008190673,0.015662642
0.020546965,0.054039102,0.2775754
0.06052458,0.059334833,0.024969114
0.07886533,0.080930874,0.007115875
0,0.12259899,0
0,0.04990039,0.41014698
0,0.22827649,0.018430691
0.020560864,0.23645453,0
0.041073773,0.5228951,0
0,0.02270773,0.048747502
0.061596263,0.09729788,0
0,0.015453845,0.092242
0.020209868,0.001674791,0.014601285
0.020100407,0.03843471,0.054017615
0.040264,0.23178193,0.13415056
0.02048678,0.2918554,0.33822727
0.04107183,0.32052904,0.002222193
0.02051211,0.2949186,0.004712905
0,0.013120468,0.002434163
0,0.007328054,0.021390151
0,0.0598787,0.010368476
0,0.016596923,0.08569804
0.04047295,0.007479597,0.04586574
0,0.022054275,0.037626926
0,0,0.042567734
0,0.007680599,0.007289661
0,0.000239842,0.06623404
0,0.06331182,0.024156993
0.020192828,0.031272635,0.016835079
0,0.04156229,0.039870612
0,0.00358868,0.087410375
0,0.008064816,0.097275004
0.22483534,0.09067546,0
0,0.049998965,0.06893933
0,0.010097971,0.18420318
0,0.06507706,0.060834587
0.060442954,0.09770634,0
0,0.054418445,0.041896164
0.020540876,0.237713,0
0,0.001618771,0.044699475
0.03881445,0.002750847,0.07884052
0,0.008382089,0.14543426
0,0.04825936,0.24919996
0,0.007400128,0.040903486
0,0.003271863,0.037885334
0,0.010025663,0.059337135
0,0.005752082,0.023533719
0,0.024450067,0.2930682
0,0.002719634,0.002167275
0.02053925,0.04491365,0.020460883
0.020482192,0.004119544,0.005448009
0,0.076437436,0.019112315
0.020122938,0,0.12526223
0,0.11563432,0.1009303
0,0,0.3268792
0.02054122,0,0
0.020263704,0.012159693,0.021611385
0.020159742,0.003439315,0.012395882
0,0.24774624,0.010481643
0,0.023342188,0.006962887
0.020529818,0.009820015,0.014869791
0,0.01529163,0.05678131
0,0.008990834,0.07011477
0.04060209,0.010280916,0.02034998
0.061653417,0.07905741,0.033087477
0,0.033073682,0.010811693
0,0.006219249,0.0397255
0,0.01866735,0.039775085
0.058414675,0.000111978,0.00940457
0.019961812,0.003534625,0.003176946
0.020544317,0.064424716,0.046240795
0.06152536,0.041978825,0
0.061288454,0.4076347,0
0.11790091,0,0
0,0.001483359,0.026010014
0,0.005626904,0.035388686
0.020546766,0.21762197,0
0.06139733,0.13154311,0.0627183
0,0.09846384,0.069305904
0.02017281,0.03766312,0.060205802
0.020530635,0.30290765,0.015641633
0,0.023809459,0.09909974
0,0.07291155,0.027468512
0,0.04359293,0.018118136
0,1.50E-05,0.004567594
0.061425023,0.000696853,0.074276805
0,0.000848079,0.106741734
0,0.004787673,0.03394881
0,0.058996826,0.20411903
0.17803212,0.40442777,0.011781095
0,0.002032251,0.079463385
0.04089377,0.13791549,0.10044422
0.039175592,0.014054592,0.058669638
0,0.007397115,0.059391256
0.02008585,0.00060261,0.11626574
0.020451903,0.005195401,0.014046825
0.061342277,0.018627804,0.1893083
0.3418102,0.07983201,0.16093095
0.020138651,0,0
0,0,0.017279485
0.02042004,0.004210193,0.106145844
0.020530213,0.002421415,0.050294217
0.020335238,0.007013958,0.050814826
0.0779134,0.21904385,0.011910794
0,0,0.08924474
0,0.001178366,0.01689588
0,0.004197143,0.07289112
0,0.2134846,0.000599237
0,0.107707195,0.2105412
0,0.01064255,0.054149494
0.040549375,0.00576386,0.07181476
0.020469017,0.001291655,0.001946248
0,0.013867555,0.015009443
0,0.03575048,0.01126367
0.020427084,0.004821296,0.023660421
0,0.54229206,0
0,0.009074593,0.4272925
0.040699318,0.002277015,0.013345805
0.039983682,0.15509312,0.061984282
0,0.3726225,0.20262565
0,0.013776131,0.027669253
0.020465232,0.13274074,0.55071956
0.040923215,0.007305245,0.07422703
0.040580954,0.002256066,0.022480857
0,0.01852846,0.06293622
0,0.16579908,0.085478544
0,0.21872684,0.04698617
0,0.000320846,0.02610156
0.020199684,0.11139728,0.012419759
0.040882863,0.07503491,0.10998831
0,0.019098692,0.072852984
0,0.006790591,0.014533658
0,0.032169003,0.02581498
0.04067828,0.024149373,0.03713706
0.019012693,0.17926493,0.018137813
0.0204651,0,0
0.040731195,0.1999561,0.35121256
0.020362373,0.01145904,0.030672535
0.060009524,0.096165396,0.10098777
0.020362094,0.010018976,0.007536027
0.020401806,0.002588252,0.01838821
0.020150352,0.6487799,0.25831547
0,0.002325431,0.027182681
0,0.004154971,0
0.040931795,0.15710077,0.091734484
0,0,0
0,0.002460332,0.03406438
0.020467386,0.19873305,0.017151887
0,0.014241003,0.001716884
0.020468518,0.013406369,0.026604893
0.06106964,0.005526957,0.026037201
0,0.013373547,0.001655572
0.06151832,0.003085058,0.013804255
0.02013493,0.007454364,0.034991752
0.14317487,0.45593092,0.04955422
0,0.004834548,0.06924023
0.060768936,0.015676336,0.040055305
0,0.251669,0.13606651
0,0.05595633,0.21984813
0.020002868,0.06666961,0.044458278
0.039946202,0.07694131,0.05569984
0,0.536729,0.51357585
0.020095259,0,0.11880675
0,0.024710307,0.054409012
0,0.001814381,0.004829773
0,0.16529799,0
0,0,0
0.04052354,0.002865008,0.048824333
0,0.006179137,0.049453273
0,0.021592958,0.05659703
0.020159047,0.002006302,0.10539904
0,0.003968539,0.072821
0,0.29807812,0.25284997
0.040681005,0,0.25203076
0,0.041174203,0.010435347
0.020556357,0,0
0.03956624,0.07975894,0
0,0,0.013767677
0.020474644,0,0.43781933
0,0,0.029745718
0,0.092089325,0.015439507
0,0.00483531,0.005396005
0,0.006182695,0.081741154
0.040633168,0.021210803,0.14076841
0.020500557,0.070429236,0.002213381
0.020019881,0.21543673,0.20283814
0,0.002525082,0.021732213
0.09604187,0.19151875,0.030167243
0,0.005941799,0.035198867
0.020238843,0.0189385,0.06795331
0,0.002871441,0.024978468
0,0.015993003,0.04075883
0.040814016,0.5375691,0.20216699
0,0.13742878,0.006077095
0.020459933,0.007552797,0.0828765
0,0.035076797,0.059086572
0,0.045854352,0.15149483
0,0,0
0,0.022527486,0.079411104
0.020193275,0.004972686,0.020290919
0.040408917,0.4463147,0
0,0.02201613,0.016603874
0,0,0.15477942
0,0.11049963,0.060936466
0.020459967,0.19525903,0.033682924
0.020520467,0.18610284,0.11415504
0,0.015232605,0.001975629
0.020519191,0.007679955,0.09707062
0.020523936,0.10630725,0.04124395
0.061475437,0.14530551,0
0,0.000402826,0.17603269
0,0.000843941,0.016907059
0,0.002204423,0.02538287
0,0.008051689,0.049148064
0,0.1307169,0.033088807
0.04064725,0.00716374,0.017415332
0.04097955,0.05059429,0.017223634
0.040738277,0.20719953,0.052321337
0.020566268,0.1513256,0.003578064
0.03937486,0.013034928,0.06642768
0,0.001582808,0.009221357
0,0.20377065,0.045761596
0,0,0.080008715
0,0.06616974,0
0,0.00785151,0.005432934
0,0.0038555,0.05907386
0.020440027,0.000806692,0.020288175
0,0.042624112,0.003259679
0,0.21225598,0.008207358
0.019980581,0.11710279,0.040375784
0,0.020724887,0.14486642
0,0.001626826,0.08302848
0.07575802,0.116068624,0.07738691
0,0,0.12592365
0.020535776,0.26655558,0.24108286
0,0.016034776,0.052019965
0,0.59467703,0.22017753
0.020468442,0.075882055,0.08110037
0,0,0.26538718
0,0.025741376,0.036706116
0.059111588,0,0.03711946
0.019493824,0.002700967,0.031717964
0.040712997,0.2733008,0
0.082110964,0.34086213,0.33959147
0.020514272,0.10094374,0.03567261
0,0.056510665,0.006044368
0,0.27342546,0
0.08167254,0.18386623,0.24851601
0,0.022894282,0.061330996
0.019014204,0.009617368,0.072126135
0.020537656,0.065436274,0
0.040558953,0.001468901,0.054869518
0.061426796,0,0.26683706
0,0.01687701,0.035730697
0.01973346,0.001174411,0.06770351
0.019935653,0.016640797,0.109263755
0.061035756,0.001510392,0.011713504
0,0.003038602,0.01604167
0,0,0
0.15899791,0,0.019279916
0,0.03799281,0.17591916
0,0.2164997,0.13587505
0,0.042505942,0.11221269
0.02053535,0.049900584,0.001493736
0.08082957,0.01803916,0.086954415
0,0.067170344,0.05452109
0,0.013144925,0.044652272
0.020345347,0.14990011,0
0.061573043,0.15640464,0.014134909
0,0.011663034,0.083826065
0.03956863,0.024687905,0.006930967
0,0.010956057,0.012942772
0,0.025300106,0.06345318
0.04103226,0.000153277,0.065398075
0.02046357,0,0.026104998
0.020417094,0.010559503,0.035671514
0.020456545,0.001179588,0.054435488
0.02044702,0.4947221,0.05070763
0.07851238,0.305627,0.17003609
0,0.022777556,0.096690774
0.02054568,0.007630311,0.001960819
0.019503111,0.003773251,0.090968914
0,0,0.03826887
0.020538127,0.1632373,0.22303966
0.020395271,0.038080692,0.27841055
0,0.000707621,0.036576454
0.020476215,0.03802837,0.26392603
0,0.003313668,0.2571459
0.02003885,0.007977312,0.031213857
0,0.03806991,0.005299188
0,0.06143235,0.87707967
0.10231546,0.19888695,0.032634
0.06071852,0.03325601,0.03645144
0,0.018138085,0.066287704
0,0.015526868,0.060409613
0.019975632,0.001333573,0.06507495
0.020330913,0.017345922,0.102254994
0.061613675,0.29339585,0.24333923
0.0204973,0.007700081,0.39044687
0,0.12343594,0.008857679
0,0.081020765,0.036343187
0,0.4425822,0.25555333
0.020529866,0.093755856,0.11754473
0.039960563,0.06855694,0.0488368
0.020410862,0.018251825,0.037937153
0,0.015165324,0.07388656
0,0,0
0.04100963,0.031970594,0.21647274
0.040949706,0.05039054,0.07946765
0,0.004951384,0.18755396
0,0.41683644,0.081873514
0,0.06951952,0.045354202
0.15244716,0,0
0.020540493,0.02035134,0.045210045
0,0.00759762,0.007998186
0.03983818,0.05068747,0.05890952
0.05820181,0.06673604,0.096017234
0,0.0076376,0.24453889
0,0.009948924,0.005830605
0.020510728,0.000894522,0.052253556
0,0.029515726,0.037494432
0,0.036358308,0.06621364
0.020179607,0.01912427,0.07222425
0.020329056,0.043966815,0.010092465
0,0.067133054,0.06758005
0.020223245,0.017231323,0.04419123
0.020527095,0.06524052,0.016462328
0.07334434,0.289897,0.1762858
0.020093167,0.049491912,0.04695817
0.020550188,0.026119728,0.22647993
0,0.061585113,0.024328982
0.040417638,0.005493533,0.017107254
0.102497384,0.24867721,0
0,0.61419743,0.33162248
0,0.013309792,0.073678456
0,0.028042993,0.005826398
0.020454897,0.03737815,0.030598853
0,0.056375675,0
0.1968173,0.16493337,0.006636696
0.02042041,0,0.06891139
0.04079983,0.20246492,0.06113604
0.019462299,0.14638588,0.04140499
0,0.010208744,0
0,0.28574356,0.36160293
0,0.019923856,0.023809323
0,0.005763186,0.018798936
0,0.005321305,0.023793759
0,0.01834312,0.2944576
0,0.01150647,0.15830207
0,0.010112721,0.018013766
0.0204272,0.2626281,0.0860062
0.09838507,0.024010735,0.28259736
0,0.000814066,0
0.080616996,0.21731362,0.092198804
0,0.03848453,0.09321228
0,0.15782721,0.03008095
0,0.010407617,0.1208673
0,0.004735566,0.0635424
0,0.006543468,0.034063634
0.040467523,0.08409907,0.057872877
0,0,0
0.040905435,0.24416788,0.18199717
0,0.001672672,0.039908513
0,0.02256455,0.025952231
0.061533537,0.00947661,0.045233317
0.02056233,0.52223057,0
0,0.123644024,0.23105867
0,0.001573161,0.006488333
0,0.022832,0.002096316
0,0.011903819,0.025379343
0.02041915,0.00477359,0.004801604
0,0.06940424,0.01286035
0.098065965,0.002899452,0.057133347
0,0.18604943,0.010464632
0,0.020788629,0.000121504
0,0.23666519,0
0,0.028469807,0.023546336
0.01966192,0.015948905,0.044397667
0.09941471,0.006340358,0.14826436
0.02039053,0.06862491,0.072704546
0.040978845,0,0
0,0.013129758,0.07593557
0,0.114465155,0.0935311
0,0.006183399,0.06366812
0,0.03805144,0.001370357
0,0.009202104,0.033609413
0.04094193,0.225631,0
0,0,0.13654128
0.060689256,0.34014335,0.14435814
0,0.010132715,0.001171914
0,0,0.35749537
0,0.15694329,0.2135576
0.20131811,0.14986226,0.1262735
0.020500794,0.25425547,0.12977816
0.020432832,0.002704308,0.05778771
0.040342398,0.002978303,0.009695558
0,0.032830585,0.004755185
0.07893999,0.014900253,0.061340693
0.040382955,0,0.030574668
0,0.022043211,0
0,0.052758336,0.005194214
0.040877324,0.003796926,0.020884559
0,0.1477976,0.043360427
0,0,0
0.019278878,0.008084821,0.018531486
0.0406589,0.015339848,0.010584189
0,0,0.004679584
0,0,0.039751038
0,0.017236894,0.19637376
0,0.018804934,0.064967066
0.04098587,0.01866959,0.03353282
0,0.01934899,0.09018077
0.041030813,0.05342511,0.14888398
0,0.014339162,0.08859257
0,0.042768583,0.038569454
0,0.00703575,0.022760741
0,0.003814859,0.027198175
0.061198298,0.003868539,0.081332505
0,0.37753198,0.2164959
0,0.03980953,0.17241757
0,0.032270875,0.010387359
0,0.019521803,0.061355382
0,0.30675942,0.13304515
0.06137727,0.3268244,0.35949358
0,0.019393872,0.08982607
0,0.039783966,0.11495257
0.020289479,0.00442864,0.013589731
0,0.01020988,0.005464223
0,0.02470891,0.021226455
0.02021481,0.00211814,0.04742159
0.01998226,0.000624636,0.038343914
0,0.005872499,0.004309958
0,4.11E-05,0.16392045
0,0.36385185,0.23025514
0,0.12597093,0.53198355
0,0.13470794,0.152477
0,0.015557352,0.054634377
0,0.011657922,0.12079217
0,0.002039473,0.019154033
0,0.001845844,0.019290583
0.02050565,0.18359345,0.20254178
0,0.003442937,0.001415109
0,0.07430473,0.29440346
0,0.04579977,0.19614665
0.020460494,0.049951036,0.019256879
0.04096569,0.012622062,0.10019986
0,0.007674995,0.092335306
0,0.056022078,0.085718386
0.020176563,0.004814965,0.044082906
0.019903729,0.18212649,0.23777683
0,0.028459037,0.024914395
0,0.7356179,0
0.060404263,0.005450517,0.03554331
0,0.13866186,0.17534627
0.019702757,0.002257385,0.07036797
0,0.10383242,0.13957877
0.06035843,0.32038724,0.02996642
0.020491378,0.003112968,0.0224567
0,0.2292945,0
0,0,0
0,0.18975541,0.13527344
0,0.005988121,0.059149206
0,0.004434862,0.22339512
0,0.08461163,0.18562916
0.039423995,0,0.4184406
0,0.002552605,0.053212784
0.061467953,0.047331404,0.17097421
0,0.009913049,0.021204894
0,0.010922458,0.016225891
0.061287623,0.010874425,0.001590679
0,0.004251407,0.019627135
0,0.14275573,0.08811601
0,0.039185766,0.12976252
0,0.006164159,0.036863696
0,0,0.03922577
0.020482192,0,0.19263357
0.020436969,0.007671326,0.018284874
0.018814314,0.119409926,0.036104396
0.11247265,0.043100554,0.33994696
0,0.16562566,0.2588743
0,0.053517517,0.00531952
0.04004468,0.016565746,0.045440894
0,0.016757224,0.029105224
0.041074935,0.003062605,0.011587092
0,0.08436911,0.005888736
0.040027894,0.01326863,0.001936408
0,0.22832005,0.022416307
0,0.18082455,0.4550478
0,0.008038475,0.003549989
0.04043021,0.001656339,0.00248287
0.020536086,0.10656452,0.1097877
0,0.002312649,0.05038357
0.04073809,0.006881064,0.04432764
0,0.000615084,0.05110312
0,0.013278052,0.1676154
0,0.014170188,0.06361864
0,0.017492486,0.03871964
0,0.0198,0.044604257
0,0.04339263,0.10052864
0.020240251,0.004125673,0.003225276
0,0.056997847,0.038466327
0,0.010290838,0.012729801
0.17778933,0.3549799,0.07541755
0.04092661,0.014722625,0.11797144
0.039716333,0.003587295,0.020134198
0.0205347,0.20193343,0.10437399
0.0408011,0.077457786,0.098965265
0,0.00488087,0.008848814
0.020546943,0.021621987,0.05396427
0.020496437,0.45685038,0
0.040708385,0.007834579,0.042763375
0.04081722,0.18569143,0
0,0.006635399,0.03332182
0.020121641,0.000311457,0.1308383
0.02049217,0.00767116,0.09427701
0.06020243,0.015025773,0.046496287
0.02035025,0.028761512,0.020364575
0,0.03639805,0.06350727
0,0.001137064,0.050644085
0.058398895,0.21738577,0.18712875
0,0.011409719,0.277903
0.04047698,0.08644134,0.22890192
0,0.00923174,0.069144085
0.020434361,0.008222261,0.027165115
0.020143483,0.012774508,0.09606177
