MF: BRCA,METH: BRCA,GE: BRCA
0.005312497,0.06268656,0.09737195
0.005307483,0.004294755,0.041824333
0,0.13205558,0.17148092
0,0.020390239,0
0,0.001196372,0.023188157
0,0.4356521,0.16948698
0,0.12049305,0.11817835
0.015861709,0.008135732,0.15166232
0.015882744,0.18499687,0.06252299
0,0.003244817,0.008542539
0,0.023908395,0.01026153
0,0.021306276,0.083323
0.015908945,0.007997008,0
0.005311056,0.16364647,0
0.00528262,0.002272661,0.027331935
0.005298737,0.009924226,0.005891191
0.005303658,0.19702679,0.07123265
0.005293741,0.22053273,0.010544469
0.00529279,0.18261404,0.09791517
0.005275608,0.016574314,0.062169936
0,0,0.006124575
0.015777951,0.0427931,0.08963842
0,0.00667691,0.0357267
0.010389681,0.004812309,0.007604407
0,0.06401668,0.05441965
0.005305981,0.08741523,0.13259447
0,0.004954608,0.07333154
0,0.010994681,0
0,0.035424303,0.135124
0.005299727,0.002506352,0.1256173
0.005288735,0.018971732,0.24565561
0,0.04450796,0.119899586
0.015924321,0.004856901,0.02754863
0,0.000786397,0.03630994
0.015846437,0.011440747,0.06978317
0.005300471,0.000345598,0.11777067
0,0,0
0,0.011937663,0.020490713
0.010623642,0.002168438,0
0.005300276,0,0.021111256
0,0.69493854,0
0,0.032638818,0.06252921
0.005309985,0.29487398,0.063029
0.005310137,0.01997934,0.003405946
0,0.003995801,0.040575765
0.010581205,0.02091178,0
0.020177636,0.004846757,0.049309153
0,0.045510877,0.04768725
0.02106861,0.013079142,0.030843988
0,0.01091037,0.003935615
0.005289894,0,0.11518924
0.015923006,0.029240815,0.045441456
0,0.12365461,0.14748216
0.010497353,0.002517606,0.006264319
0.010552486,0.036766637,0.41779822
0,0.003979843,0.024560278
0.010619623,0.003885045,0.022177491
0.01582869,0.010297877,0.09190768
0.005132831,0.2811155,0.06440325
0.02644787,0.13278893,0.03365456
0.005287244,0.33856246,0.28142497
0,0.10587074,0.31149194
0.005272848,0.1463107,0.23239926
0,0,0.039842885
0.010605441,0.052173443,0.012951938
0,0.26931292,0.0591515
0.005313268,0.29747346,0.027816197
0.020665498,0.000199744,0.006699434
0,0.04485246,0.044127863
0.010359681,0.2728101,0.11664322
0.010584295,0.005476151,0.12451394
0.02579126,0.066019244,0.34783623
0,0.025313746,0.30021694
0,0.000880116,0.07876475
0,0.017301112,0.13141398
0,0,0.09542675
0,0.00211096,0.05636966
0,0.29165304,0.5060419
0.005304899,0,0
0.005315157,0.18191399,0.26182324
0,0,0
0.01062782,0.27691635,0.022062363
0.010493228,0.015423819,0.111941814
0.010595107,0.026256658,0.0574111
0,0.01179803,0.034933124
0,0.01713957,0.113756254
0,0.09783448,0.044074714
0.005312101,0.17614333,0.3615693
0,0.004713221,0.035358854
0,0.062694825,0
0.010621874,0.001124388,0.0632648
0.005311185,0.020179067,0.049409688
0,0.00533022,0
0.03158435,0.22782643,0.2544316
0.021193342,0.29144228,0.25047874
0.01056228,0.02345242,0.095666364
0.021036167,0.003701792,0.08681982
0,0,0.03037228
0.02629641,0,0.14006715
0,0.5822583,0
0.010611001,0.003318279,0.02561141
0,0,0.04407544
0.01062019,0.007632702,0.095573
0,0.105176546,0
0.021188343,0.010622153,0.046200432
0,0.3736917,0.11638527
0,0.32148826,0.41279775
0.005266754,0.04969489,0.038369827
0.010600227,0.0843863,0
0,0.002492835,0.3139552
0.005286011,0.038313273,0
0.010618834,0.34934977,0.075917095
0.015909199,0.005540974,0.010235591
0.00530905,0.2252166,0.06321359
0,0.00355988,0.053664267
0.00530652,0.07203926,0.023073213
0.005313724,0,0.021490611
0.010526172,0.002396205,0.034363482
0.005312081,0.3893115,0.43762583
0.005308982,0.35584864,0.10364255
0,0.08118964,0.11106169
0.005301596,0.24480633,0.01128251
0.005311504,0.4550282,0.08875218
0,0.1281419,0.020099627
0.005308387,0.055845913,0.019779338
0.005314697,0.08903573,0.047807854
0,0.003918368,0.09697925
0.005306773,0.16278549,0.042826675
0.010621595,0,0
0.005313993,0.008063174,0.005367357
0,0.017918227,0.049620554
0.010577676,0.3738841,0
0.015918562,0.018151194,0.06756764
0.005315245,0.03450428,0
0.010627386,0.26276696,0.118735105
0,0.016864402,0.06160526
0.010627775,0.023397092,0.023696385
0.005315782,0.5122244,0
0,0.08957752,0.59253705
0.005316102,0.08185084,0.19416952
0.005309029,0.0686664,0.07040163
0.015946278,0.6308765,0
0,0.014385973,0.06367455
0,0,0.18869983
0,0.08123255,0.38397455
0,0,0.17705049
0.005312964,0.02212939,0.16069622
0.010618251,0,0.29322442
0,0.45070338,0.15057105
0.005315749,0.04955883,0.37447578
0.00531537,0.03696277,0.24220432
0.005303536,0.007566136,0.008879151
0.052251693,0.00968838,0.04816075
0,0.018477393,0.027700778
0.037010614,0.013442334,0.033535525
0.005307124,0.012129104,0.042979416
0.005236256,0.1686233,0.11022818
0,0.000526937,0.023440538
0.005312357,0.33065742,0.016218277
0.010568064,0.004831811,0.08913912
0,0.052494004,0.06091296
0,0,0.086573645
0,0.12047772,0.07294958
0.005310158,0.062696055,0.020199811
0,0.07076512,0.15143463
0.005305531,0.006141054,0.06073741
0.005308906,0.018386526,0.37027904
0,0.003051833,0.04327823
0.015682412,0.007224513,0.04926465
0.005289295,0.21708892,0.18655926
0.005309449,0.001076748,0.037789408
0.005305881,0.13920379,0.008117147
0,0.16776781,0
0,0.013310866,0.22795735
0.014885581,0.015595215,0.046459585
0,0.019925872,0.049528193
0.021196827,0.34350032,0.004877235
0.005284166,0.24033019,0.09081348
0.005297156,0.008231778,0.03285385
0,0.052342527,0.018483803
0.031564,0.007005191,0.00132076
0.005314066,0.005873577,0.03443681
0,0,0
0.005310136,0.025418643,0.12431257
0,0.24629627,0.06936859
0,0.00134157,0.05281339
0.005265702,0.006001595,0.055474002
0,0.019237652,0.110306196
0,0.016503638,0.016430553
0.015664665,0.001409085,0.027001016
0.02015323,0.017800614,0.0388318
0.010568351,0,0.14924374
0.005312247,0.12272761,0.13300444
0,0.07532316,0
0.010533193,0.005054202,0.03414543
0.005291999,0.029911581,0.04757067
0,0.003499205,0.026085177
0.005303425,0.06106771,0.29736716
0,0.020965002,0.077737115
0.03684159,0.002424697,0.07048051
0.005314422,0,0.09791869
0.005310715,0.023649896,0.007312763
0.01590443,0.13879055,0.05729856
0.005314833,0.000717634,0.000262236
0.031455614,0.2781095,0.22486939
0.010606554,0.023375211,0.035790067
0.005196575,0.015096177,0.007054387
0.005313294,0.03815298,0.25199252
0,0.001426977,0.09921159
0.005314146,0.005537864,0.012225607
0.052448906,0.03305123,0.07771758
0,0.10882615,0.001244822
0,0.044231694,0.018637804
0.005303005,0.006169147,0.000817992
0.010567652,0.10224488,0.004915542
0.01058387,0.006971319,0.015535145
0,0.042892836,0.05404491
0.005314423,0.2914969,0.04295759
0.010518969,0.003879397,0.0143097
0,0.08607208,0.10220739
0.005313058,0,0
0,0.005663103,0.005535859
0,0,0.13372217
0,0,0.039641753
0.026545955,0.14326754,0.042339433
0.00527853,0.35552195,0.15154627
0,0.061213177,0.019650284
0.005306171,0.42413414,0.016415248
0.021199832,0.06344896,0.037332375
0,0.003474077,0.012059326
0.005309278,0.25420213,0.42746234
0.015846355,0.011980751,0.02160632
0.01587416,0,0.010278657
0.00529033,0.020749463,0.03449202
0.005311125,0.33982754,0.44070733
0.015817504,0.012903209,0.003046209
0.010617986,0.003517333,0.08801013
0.02120186,0.31668395,0.4765496
0.00531438,0.39718792,0.09642517
0.015830673,0,0.018227128
0.00525665,0.1271067,0.002584312
0.010623834,0.038873322,0.09806326
0.010553579,0.3252066,0.2637109
0.005295317,0.000194997,0.000798475
0.015825037,0,0.28322667
0,0.018007772,0.13937382
0,0.41542107,0.08301761
0.00530699,0.021794887,0.17679492
0.005310095,0.15708964,0.18851787
0.025287636,0.0267822,0.042165153
0,0.26723865,0.07632054
0.005314897,0.06754895,0.09970202
0,0,0.021786395
0.00529396,0.006663578,0.054560177
0,0.02407204,0.059272397
0.015912013,0.39936316,0.11890541
0.005300702,0.001062924,0.031053007
0.010592137,0.018830907,0.13466404
0.01024962,0.010318711,0.029927896
0.010590867,0.02428281,0.0811297
0,0.037085455,0.12365298
0.005313546,0.053470924,0.10598368
0,0.17533492,0.08241129
0.010567351,0,0.24668059
0.005295982,0.30579266,0.18885177
0.00525678,0.1390022,0.11197964
0.021138592,0.001596379,0.012306722
0,0.005645903,0.13674653
0.021025259,0.10253854,0.11754378
0.005090179,0.003686775,0.012641055
0,0.38743216,0.112851426
0.010609921,0.058640096,0.08845289
0.021086216,0.08822016,0
0.005314878,0.01796039,0.044707205
0.005313709,0.000377827,0.033020746
0.010443847,0.05362367,0.026181187
0.026275044,0.49911344,0.63781303
0,0,0
0.010626704,0.027123062,0.19199762
0.047241226,0.000914237,0.02114821
0.010620646,0.10933589,0.015906356
0.020278934,0.04667343,0.04817413
0,0,0.03019145
0,0.027312165,0.010890867
0.009300815,0.000619079,0.045490656
0.010545955,0.019082824,0
0,0.008278362,0.07562287
0,0.022105176,0
0,0.040421482,0.14968075
0,0,0
0.010625677,0.07019942,0.013878929
0.005263032,0.049585115,0.04884112
0.005298907,0.007754376,0.0231811
0,0,0.050494906
0.005279197,0.00059598,0.015154477
0.005051517,0.001545074,0.03693801
0.010592645,0.3806617,0.1845974
0.044975106,0.18054113,0.1866304
0.02002197,0.003754035,0.016582746
0,0,0
0,0,0.061460663
0,0.037006956,0.004023076
0,0.082106486,0.12069587
0.010599412,0.017072301,0.001664859
0.010558606,0.21723597,0.056338623
0,0.029755976,0.03726912
0,0.1406561,0.11133581
0.015287637,0.05757757,0.20876586
0,0.013197467,0
0.005311517,0.01769773,0.041442342
0.005313158,0.012651622,0.019449376
0,0.054789834,0.014572872
0.010604898,0.07690865,0.007056934
0.010538259,8.35E-05,0.05591636
0,0.007303764,0.26068148
0.00531194,0.032199852,0.007890375
0.031713247,0.0295205,0.04449236
0.00530819,0.4559364,0.015707504
0,0,0
0.005277149,0.27651754,0.000820658
0.010392883,0.10555321,0.460514
0,0.012330125,0.024924647
0.021085732,0,0.2580374
0,0,0
0,0,0
0.010590931,0.001991812,0.023829779
0,0.056302577,0.06348012
0,0.2678845,0.17433956
0,0.01103132,0.21344528
0.005309737,0.011832964,0.027258916
0.036809612,0.21751508,0.042178575
0,0.11498977,0.04520975
0.010612903,0.003924368,0.07426516
0.01586573,0.06639808,0.030865867
0.005238147,0.002706641,0.051293842
0.005314744,0.18907034,0
0.031541895,0.00531007,0.04347428
0.00529452,0,0.07140924
0.005198753,0.051806536,0
0.015944721,0,0.088651806
0.031498864,0.009756126,0.016565133
0.042227194,0.001768383,0.11841897
0,0.6010092,0.06655254
0.005282929,0.084401205,0.34552613
0,0.012819804,0.03227875
0.005314096,0.001646231,0.047203347
0.010563151,0.12799041,0.403486
0,0.29460204,0.5466355
0.005307881,0.016930174,0.005891134
0.005281186,0.031292275,0.012711476
0,0.007034655,0.09470739
0.005223277,0.000239483,0.020133277
0,0.050859332,0.03753352
0.005315285,0.001265277,0.047074657
0.01061991,0.015623553,0.14620946
0.005309578,0.001601421,0.009972348
0,0,0.17468211
0.010602659,0.009939104,0.038147494
0.005308249,0.03350555,0.265948
0.005294084,0.007780446,0.01542975
0,0.005708571,0.04990524
0,0.09335091,0.73499566
0,0.017239252,0
0,0.000351366,0.038729526
0,0.24271353,0.27612153
0,0.40314412,0
0,0.00606548,0.13523886
0.010625348,0.001343158,0.021489285
0,0.006740278,0.03492211
0.010417976,0.001642995,0.036950037
0,0.005090622,0.015036549
0.005290446,0.52457404,0.064997084
0.010242576,0.007220565,0.012453749
0.015874818,0.009691277,0.042240318
0.010557533,0.029729834,0.0764579
0,0.13926362,0.048227135
0,0,0.16542985
0,0.07253313,0.09495852
0.005280098,0.03340446,0.007874262
0.015883235,0.004322106,0.000459653
0.015876805,0.004083704,0.074940644
0,0.1167989,0
0,0.005064459,0.013733774
0.005266707,0,0.07696337
0.005302498,0.02154231,0.042218685
0.010615817,0.46164566,0.17399795
0.020746619,0.010584737,0.057524323
0.005287462,0.008904178,0
0.005143461,0.012064565,0.017442862
0,0.001790033,0.03562604
0.010475733,0.002721371,0.006753251
0,0.000809175,0.013872923
0,0.000742988,0
0,0,0.05856419
0,0.017478243,0.3320945
0,0.32134047,0.4891697
0.026404494,0.07461897,0.088834785
0.00531319,0.007005272,0
0.010601952,0.09717352,0.087467775
0.005293632,0.008879304,0.028137034
0.005304138,0.098455384,0.21979515
0.005298261,0.05171544,0.026871415
0.010611354,0.014689267,0.027871216
0,0.008925426,0.07189132
0.010514195,0.000859098,0.014324156
0,0.20022936,0.20703252
0,0.002453918,0.044299617
0.010576517,0.004216113,0.005665372
0.03145902,0.006256289,0.0228915
0,0.012719202,0.10748852
0.005068704,0.002834812,0.014654405
0.005290268,0.01606796,0.12787746
0.005268409,0.05531886,0.08162744
0,0.006274815,0.015241034
0.02121943,0.047487184,0.06748047
0,0,0.01628125
0.015750272,0.030121842,0.19888836
0,0.6326722,0.07393822
0.010614864,0.071098715,0.014693941
0,0.17073743,0.35107937
0.01058501,0.008600604,0.048398368
0.005236534,0.05423455,0.06816353
0.015872044,0.000857295,0.012309661
0.005298999,0.002677706,0.018077152
0.026507858,0.006160364,0.032716796
0,0.1967321,0
0.026443377,0.014811861,0.018101914
0.015476767,0.2559219,0.24481036
0,0.18803516,0.22593623
0.010588517,0.004274553,0.030937582
0.00490628,0.015301014,0.04108174
0.010621288,0.10739649,0
0.005306832,0.058583546,0.13167249
0.0053152,0.46766815,0
0.005304358,0.15336987,0.111736976
0,0.002036974,0.048443742
0.04187239,0.001056335,0.028997198
0.031639226,0.005618524,0.064107716
0.015590157,0.011990659,0.20244658
0.010593233,0.009425555,0.06276009
0,0,0.15368623
0,0.122594826,0.025893036
0,0.04571315,0.05229956
0.021117235,0.02146619,0.079402044
0.010504039,0.025498876,0.13814707
0,0.03197079,0.31124946
0.005313593,0.013540915,0.026176903
0.005312776,0.11948596,0.2282325
0,0.006256539,0.14014748
0,0.009738657,0.004316975
0,0.5944462,0.14904502
0,0.018636834,0
0.00526454,0.012319896,0.031892784
0,0,0.0667743
0.005306313,0.25514844,0.1362128
0.010509369,0.001704201,0.011266417
0.005247787,0.008609568,0.01862237
0,0.004064923,0.000156834
0.021118192,0.013329466,0.14916281
0.005289589,0.00183784,0.08051974
0.005201135,0.002828207,0.09129537
0,0.057823464,0.002713755
0.010385166,0.19122787,0.06696201
0,0.529159,0
0.01056615,0.005588582,0.006207173
0.005287279,0.1454052,0.002603851
0,0.03194882,0.06914447
0.005213507,0.18791284,0.06585676
0.005300871,0.061112978,0.005420744
0,0.12323399,0.037845656
0,0.043099973,0.021590658
0,0.012053678,0.045404054
0.005291493,0.004155211,0.04590264
0,0.4006047,0
0,0.23982956,0
0.005312665,0.019697772,0.054015215
0.005276447,0.00576969,0.06938757
0,0.004577784,0.102489024
0.015873741,0.02500731,0.007925399
0,0.004287871,0.014104277
0,0.004689954,0.01765117
0,0.4156727,0.32786247
0.015686113,0.17015348,0.26609814
0,0.027252134,0.048249565
0.010551781,0.1013321,0.4380983
0.005300906,0.071107484,0.010636094
0.010624537,0.10517101,0.07153569
0.005310372,0.32511395,0.09085573
0.010593963,0.003139884,0.000224812
0,0.10041324,0.10438749
0.010618555,0.029998917,0.046930455
0.010627238,0.006593562,0.050084036
0,0,0
0.005312274,0.008951215,0.07307596
0,0.001862479,0.022141514
0.005315085,0.00074278,0.029342711
0,0.002067143,0.024596063
0,0.13216487,0.022202896
0,0.001007797,0
0.03131448,0.004613099,0.00790495
0.019923756,0.004450185,0.107059866
0.015836481,0,0.11289754
0,0.55813724,0.14680114
0.0315794,0.27155235,0.21376915
0.01061228,0.30018753,0.0665382
0,0.005204642,0.001127305
0.015889088,0.00249201,0.09085492
0,0.030722497,0.02964498
0,0.006147055,0.079360925
0.015904251,0.02291017,0.025586734
0,0.061941456,0.07287246
0.005312833,0.024835987,0.02858206
0.01060701,0.3068981,0.7884009
0.005298054,0,0.06925695
0.010595702,0.024935642,0.015102278
0,0.028778771,0.08963916
0,0.000268365,0.06650317
0,0.05988582,0.03715664
0.005314767,0.31056216,0.073680356
0,0.001156724,0.04146222
0.005314011,0.00491234,0.030718291
0.010606417,0.115751766,0.06390639
0.010620416,0.16571502,0.11950225
0.00530848,0.00227921,0.015930146
0.00525496,0.057658907,0.05667355
0,0.007045153,0.061425965
0,0.082878254,0.0781414
0,0.004291518,0.04797489
0.00528084,0.1098207,0.017971562
0.005275932,0.007380667,0.054418094
0.005281292,0,0
0.010622093,0.040389095,0.21432756
0,0.008293669,0.05524847
0.005312284,0.14416975,0.17178944
0.010595771,0.004959776,0.037607845
0.010483135,0.08184741,0.27622944
0,0.36084583,0
0.00531272,0.09375706,0.07407161
0.005281645,5.10E-06,0.013363285
0.005304455,0.032115027,0.07539655
0.005311039,0.001082225,0.03786755
0.005165448,0.2028073,0.10306585
0,0.001205299,0.031939458
0.005310121,0.045986965,0.12934957
0.010568698,0.000641266,0.006045005
0,0.35067502,0.016917245
0.005303762,0.20448501,0.035932977
0,0.025922917,0.04060793
0.005302285,0.06309419,0.04810219
0.005288748,0,0.07881122
0.005306432,0.022584828,0.018581104
0,0,0
0,0.2430263,0.04722023
0.005257321,0.000159646,0.012892664
0.004982599,0.01452159,0.021306425
0.005297295,0.045861777,0.034478635
0,0.056972418,0
0.010541334,0.007816954,0.003360764
0.01046942,0.055058636,0.013975626
0.010622307,0.030887626,0.053075366
0.005305333,0.27939138,0.26027516
0.031721894,0.18187995,0.06077209
0.015919842,0.021255517,0.37209052
0.005241007,0.028637905,0.012994387
0,0.07727735,0.11462349
0,0.0428481,0.002881437
0,0.000185883,0.089418076
0,0,0
0.005300318,0.38241956,0.44433668
0,0.008281717,0.034328718
0.005099868,0.4386493,0.025855051
0.010608157,0.003598766,0.028679466
0.005304248,0.17359242,0.041000947
0.015907906,0.012177712,0.017712388
0,0.15517569,0.020719798
0,0.19040997,0.03789133
0.020459231,0.12652522,0.13699201
0.005314213,0.03095258,0.016255623
0.015939165,0.024156436,0.013265434
0,0.041953944,0
0,0.060423512,0
0.005313371,0.008654413,0.006570172
0.005244304,0.13200444,0.049938142
0.005304046,0.03633992,0
0,0.007134659,0.18712386
0,0.17201257,0.11461502
0.021005431,0.09138466,0
0.010603918,0.011116232,0.048267346
0.005300714,0.31475252,0
0.010516657,0.49471164,0.11445228
0,0.000716889,0.05613604
0.021123264,0.017295405,0.009371535
0,0.001675582,0.032488257
0.005210848,0.013797089,0.011469927
0,0.001235401,0.038357876
0.010591941,0.20738308,0.007185842
0.005293984,0.2419796,0.036594063
0,0,0.087581456
0.005302441,0.03860949,0.06474574
0.010419391,0.15483408,0.18742087
0,0,0.10805176
0,0.000733246,0.06851094
0.005313563,0.13848576,0
0.005304872,0.17335783,0.06169725
0,0,0
0.005309576,0.061801374,0.05849091
0.015855033,0.00138736,0.02231011
0.07740608,0.004548007,0.017365009
0,0.013547069,0.054139264
0.005310578,0.000670217,0.000998459
0.026477385,0.01025665,0.2485683
0.010625327,0.022183372,0.20818783
0,0,0.19673108
0.005313888,0.21177278,0.18464017
0,0.07039236,0.102822095
0,0.003141453,0.00788303
0.015913906,0.3237479,0.1001605
0.005263503,0.052188653,0.033615723
0.015852816,0.000791752,0.012191545
0.005311604,0.018460128,0.18813276
0.005307633,0.003312352,0.034469824
0.005255708,0.014785555,0.1741571
0,0.000261722,0.056849685
0,0.041054495,0.021969657
0,0.13067049,0.14939062
0.020898223,0.019544514,0.001880304
0.005311704,0.06624998,0.059753425
0,0.0252988,0.16895665
0.010415577,0.13728549,0.10700942
0.01043474,0.38184372,0.13324377
0.005291953,0.001600494,0.001539341
0,0,0.078251734
0.031372573,0.000787574,0.26423582
0.005302077,0.00472879,0.043597076
0.005310273,0.098323934,0.3569795
0.01052536,0.005774685,0.12257613
0.005288393,0.002575121,0.093850575
0.02644995,0.024116678,0.16097476
0,0.01707348,0.1623639
0.005309288,0.2554698,0.2732163
0.02121613,0.00164236,0.021985449
0,0.011254022,0.022360599
0.0103581,0,0.23822795
0,0.008349996,0.103964776
0.037003554,0.005488046,0.037765075
0.01039122,0.004521664,0.06438564
0.005313718,0.030730732,0.053042363
0,0.000321563,0.038991623
0.01052927,0.04468976,0.22145413
0.005257083,0.050831772,0.59421486
0.0159307,0.025934028,0.16737299
0.010569263,0.003763398,0.016032215
0.026481716,0.019426644,0.15229714
0.010511754,0.003548908,0.07195715
0.02119367,0.34949744,0.1731367
0,0.12379286,0
0.005315175,0.006687228,0.015179111
0.020492544,0.15707937,0.15733236
0,0.020613974,0.07244741
0,0.016359122,0.17135915
0.005313122,0.3430053,0.1269802
0.010380141,0,0.3275115
0,0.006227362,0
0,0.032519333,0.03637691
0.005311218,0.00836718,0.008665371
0.005281562,0.0069269,0.023195889
0,0.001982917,0.04095779
0.005312813,0.018218132,0.083033316
0.005303019,0.0006005,0.062433276
0,0.19062752,0.08467548
0,0.059123587,0.007221051
0.021134946,0.00235573,0.02112964
0,0.0446401,0.00432024
0.005311972,0.22824821,0.21660396
0.005291746,0.012378682,0.09058026
0.005315401,0.20356382,0.1697955
0,0.2832962,0
0,0.23656678,0.16168752
0.010599014,0.04102828,0.024324829
0.015909651,0.014737912,0.031899538
0.015926694,0.044494435,0.07057079
0.010567932,0.001261908,0
0.005308403,0.008977428,0.05817638
0.005106346,0,0.052414395
0,0.036440022,0.04262361
0.005309262,0.14628412,0.060699582
0.010613558,0.005499142,0.002424046
0.005310319,0.009746553,0.07451782
0.005292028,0.05521479,0.073549725
0.021009836,0.000568432,0.031826727
0.005288538,0.051611353,0
0,0.001786378,0.020442927
0.02647822,0.004938062,0.005286987
0.005279859,0.11565167,0
0.005304921,0.04015381,0.031135531
0.01581708,0.005998938,0.006698334
0.03684096,0.21296439,0.018761437
0.01583215,0.009468516,0.029340934
0.046639208,0.21804175,0.18351455
0.00529848,0.36065516,0.08021684
0.010579139,0.24226771,0.24719414
0,0.015514039,0
0,0.12650907,0.15839337
0.010601783,0.010242418,0.015912272
0,0.008822447,0.008485954
0,0.006620832,0.060365703
0,0.060323536,0.06809422
0.010601888,0.08702327,0.033738818
0.010591643,0.001148529,0.032984268
0,0.016065866,0.027094463
0.005308238,0.0847368,0.1646769
0,0.005136961,0.012359887
0.010399926,0.014976017,0.006686842
0,0.028365558,0.20947434
0.026432958,0.010745293,0.117284365
0.010624331,0.22310103,0
0,0.015738504,0.001890664
0,0,0.45524243
0,0.004838613,0.030315
0.010576959,0.22619374,0.14751536
0.01590972,0.15103611,0.22040316
0,0.007030237,0.027279718
0,0.008476113,0.00969087
0,0.006859181,0
0,0.16257843,0.20578936
0.005310511,0.002169102,0.014219591
0.005222847,0.34983665,0.12411364
0,0.006992166,0.011233111
0.021048091,0.26124865,0.19945456
0.010049484,0,0.32716915
0,0.018721696,0.015520991
0.005212343,0.001234854,0.006749883
0.005313505,0.016668545,0.038218357
0.037147954,0.029166913,0.062409695
0.010554222,0.007352987,0.053201478
0.01016328,0.07190482,0.2753448
0.005282925,0.08715334,0.034432694
0,0.18214197,0.17514706
0,0.003961197,0.001581684
0.005279285,0.026931087,0.047580402
0.026462862,0.06529379,0.03415847
0.010488861,0.019842621,0.50620055
0.005301505,0.04135613,0.04456506
0.005314607,0,0.0730689
0.005307362,0.018689439,0.015108749
0.005165359,0.3552558,0.6068468
0.00530383,0.022152798,0.045029
0.015887804,0.27087572,0.20416537
0,0.42106384,0.10219726
0,0.26575387,0.24277052
0.005307627,0.019157099,0.001108555
0.020594146,0.09094771,0.039162874
0.021250283,0.007270039,0.003097628
0,0.056057252,0.29643822
0.005305479,0.000314713,0.022660883
0.010610898,0.14860727,0.07380147
0.015786191,0.001789262,0.07560395
0.005253086,0,0.14048141
0.005266068,0.003381724,0.002418138
0.005253886,0.000298902,0.023351116
0.015938127,0.021048103,0.03274103
0.005312847,0.01577601,0.053205293
0.010601093,0.000295336,0.09886027
0.010609367,0.16595857,0.004305738
0.005167914,0.002440226,0.05505462
0.015771355,0.00433159,0.078811735
0.01591681,0.018143734,0.021716889
0.015830169,0.123267,0.15864564
0,0.46091112,0.1685884
0.010357745,0.005606465,0.005836523
0.010325482,0.01281853,0.043967173
0.015808007,0.001182531,0.03782882
0.01593805,0.17311528,0.12380544
0,0.12059789,0.36190245
0.005275854,0.006170372,0.011423117
0.047502533,0.08245285,0.17938437
0.047571845,0.010812898,0.018554602
0.010619051,0.028311202,0.015900362
0,0.38281426,0.3211525
0.005304803,0.72943985,0.23587698
0.015794097,0.009282184,0.20940644
0.005312156,0.024600778,0.19399011
0.005299151,0.01969009,0.040237717
0.030726219,0.012756727,0.043092698
0,0.00227954,0.061792605
0.005284494,0.11072055,0.029548941
0.005288965,0.081136696,0.21622959
0,0.1442119,0.3717924
0,0.44491783,0
0.005287595,0.007719127,0.021064838
0.021255367,0.062097766,0.14968936
0.01588101,0.001459397,0.000309494
0.005295614,0.32780442,0.7344599
0.004998211,0.017617837,0.06206173
0.00530966,0.018369531,0.11074308
0,0.042940766,0.020526685
0,0.003147731,0.06005125
0.005315826,0.44853717,0
0.01062243,0.04789947,0.038290754
0.005304046,0.45988333,0.038414992
0.005315263,0.57352567,0
0.005310335,0.001352481,0.22260897
0.010361278,0.018894976,0.5033707
0.005280255,0.018360414,0.06893318
0,0.017250827,0.17753951
0.005292951,0.005905315,0.456981
0.020699445,0.05223796,0.06346486
0,0.014396274,0.005881602
0,0.031779125,0.20201746
0.05284957,0.086758316,0
0,0.00832094,0.056754295
0.015918367,0.20019451,0.26809824
0.015869493,0.013923072,0.096121885
0.005290636,0.002450806,0.002561187
0.005309411,0.040482536,0.07309954
0,0.002795329,0.14666288
0,0.006579889,0.047427267
0.015845219,0.18221702,0.05411909
0,0.07100319,0.17156628
0.005309854,0.18451688,0
0,0.007735118,0.04057195
0.005264465,0.110948525,0.09588962
0.020940991,0.084733844,0.20313393
0.021224389,0.14056462,0.18424082
0.005314934,0.00330862,0
0.005310071,0.000754036,0.029660331
0,0.17894162,0
0.005255493,0.16333649,0.09733238
0.014196939,0,0.054491922
0.010578655,0.007590833,0.019334942
0.015891623,0.1908959,0.002508353
0.010056362,0.057821892,0.015422139
0.00530232,0.111402355,0.20882125
0.030857902,0.224604,0.1801086
0.010620948,0.000735112,0.036191516
0.015933054,0.29545948,0.0664842
0.005315026,0.005113156,0.034342892
0.015898459,0.003863541,0.000294818
0.010629647,0.01719573,0.08489051
0,0,0
0,0.005524466,0.029631948
0.010589941,0.012210118,0.000744067
0.005301869,0,0.12926118
0,0.059392184,0.008444234
0.010561145,0.02536375,0.11823345
0.015232976,0.12035649,0.003501525
0.010594978,0.001584874,0.074869655
0.020912332,0.010121315,0.059965745
0,0.013794161,0.30577934
0.010602389,0.03343623,0.10097576
0,0.035579562,0.12021878
0,0.03520268,0.062859885
0,0.06667861,0
0,0.2943739,0.18333605
0,0.016608352,0.000306236
0,0.1779545,0.05278833
0,0.001105348,0
0.005306579,0.000610567,0.049979277
0.005299611,0.004421943,0.037077118
0.036988903,0.20241201,0.43609834
0,0.001168012,0.010978281
0,0.005796509,0.18644907
0,0.030912038,0.10558281
0,0.009005422,0.007072156
0.010620591,0.007450691,0.05118727
0.010597056,0.206005,0
0,0,0
0,0,0
0.01060712,0.03329635,0
0,0,0.092256054
0.05045808,0.00158471,0.11488604
0,0,0
0,0.23366204,0.000231292
0.031837083,0.003281328,0.000355028
0,0.030430157,0.03629014
0.005311752,0.002042005,0.042194214
0.010305085,0,0.074574634
0.005312843,0.007407244,0.10591841
0.026317053,0.5291063,0.1669671
0.010571828,0.39161474,0.3300253
0.005309484,0.3851482,0.30501485
0.010523056,0.5365675,0.19463064
