A,B,C
0,0.24495247,0.103970736
0,0.01549338,0.005145172
0,0.049853537,0.04415539
0.030493265,0.19161578,0
0,0,0
0,0,0.09388283
0,0,0.06730332
0,0.008999242,0
0.061264623,0,0.12399046
0.030619236,0.21142547,0.06381384
0,0.13138978,0.016928382
0,0.25503367,0.074948706
0,0.33771273,0
0.091868535,0.75048906,0.0748206
0,0.3420804,0.17174692
0.060847905,0.6679272,0.49203506
0,0.37155083,0.08005991
0,0,0.08967736
0.08656878,0.033042576,0.008246354
0,0.38305533,0.108935654
0,0.28856954,0
0.061250683,0.29070458,0
0,0.019147284,0.11300916
0.030514734,0.013098362,0.02435527
0.03072987,0.28055987,0.18096283
0,0,0.04076432
0.03050426,0.29201502,0.12180526
0,0.28451538,0
0,0.039507393,0.0452039
0,0.033883736,0.002246582
0.028803028,0.031333927,0.033078536
0,0,0.15417087
0.061476354,0.2875834,0.11103624
0,0.020390874,0.134778
0,0.010203388,0.012639439
0.030731974,0.2388066,0
0,0.09103467,0
0.14960223,0.09607954,0.24288058
0,0.00019247,0.18204018
0,0.626429,0.023394438
0.030724403,0,0
0,0.007444108,0.043521572
0.030758297,0.3496129,0.30867538
0.030724166,0.011233404,0.16760091
0,0.059634887,0.04909968
0,0.036629442,0.04919695
0,0,0.22354473
0,0.009442027,0.004413412
0,0.07550377,0.07757803
0,0.08541604,0.022725966
0.030432282,0.49000895,0
0,0.038492393,0.005140235
0,0.005049299,0.011353632
0.05952012,0.2872622,0
0,0.29382205,0.14621356
0.030304099,0.011790166,0.07553806
0.030090014,0.17771591,0.26144886
0.091370866,0.011055522,0.16390188
0,0.027616395,0.036851853
0.03072721,0.12511909,0
0,0.036238607,0.051178534
0,0,0
0,0.03714061,0.31643587
0,0.016820248,0.035582848
0,0.07673629,0.06756833
0,0.000208985,0.049245402
0,0,0.13882142
0,0.014357817,0.019731224
0,0,0
0.029450357,0.65229356,0.20224038
0,0.2666899,0.10779264
0.030053,0.40659595,0
0,0.23984371,0
0.06055568,0.33160347,0
0.030616587,0.29244998,0
0,0.004935718,0
0,0,0
0,0.38101122,0.098330304
0,0,0
0.030469086,0,0.08996941
0.030674974,0.25436825,0.23385115
0.029973269,0.006150181,0.26228887
0.061282422,0.08618018,0.012624999
0,0.31649342,0.006812834
0,0.09575547,0.11197714
0,0,0.11216623
0,0.84127873,0
0,0.019660166,0.16092417
0.0611769,0.010952687,0.018783096
0,0.11331994,0.13002531
0,0.009645125,0.015060193
0,0.101695545,0.1660759
0,0.006052411,0.094520755
0.030549044,0.09928012,0.046516325
0,0,0.13678864
0,0.009681694,0.15147656
0,0,0.321534
0,0.009101357,0.14304975
0,0.03237589,0.014891021
0,0.042316,0.1697966
0,0.02380659,0.1492704
0,0.0183718,0.12035819
0.030340848,0,0.26562765
0,0.029501649,0.20604853
0,0.17667966,0.016405733
0,0.039610874,0.13031323
0,0.3602678,0.4457754
0,0.04530624,0.037293356
0,0.4947543,0.022402594
0,0.13293017,0.02346285
0,0.24906515,0.046478298
0.0905405,0.45090035,0.23114668
0,0.003823433,0.030893546
0.029447015,0.09021864,0.15636232
0.030437173,0.026691118,0.06305938
0,0.5123272,0.023283247
0.030663986,0.03955313,0.01162948
0,0.015736781,0.20133726
0,0.016601473,0.045587786
0,0.025985627,0.08143182
0.0305131,0.12299887,0.024308253
0.03076153,0.05747849,0.010068633
0,0.06104664,0.06660651
0,0,0.15185863
0,0.007583865,0.038029272
0,0.16271803,0.14785889
0,0.6110795,0
0,0.02320511,0.0742342
0,0.55982834,0.24615067
0,0.07480198,0.002006818
0,0.03125623,0.12370873
0.05869261,0,0
0,0.30652496,0
0.030537171,0.18846118,0
0,0.007793326,0.020110779
0,0.0898496,0.03092834
0.0302549,0.0201556,0
0,0.1488895,0
0,0,0
0.030672174,0.17392887,0
0,0.002540425,0.0304947
0,0.058810662,0.04253753
0.059638802,0.27140683,0.1518121
0.030740714,0.006358993,0.04550376
0.030698577,0.004352846,0.20832324
0.06103319,0.0314471,0.053778328
0.077628404,0,0
0,0.005702279,0.007822081
0.18282574,0.28849503,0
0,0.018245446,0.029580483
0,0.12731789,0.032918647
0.03071188,0.006768075,0.025303742
0.02704679,0,0.021645257
0,0.06270547,0.17006071
0,0.12782446,0.28685734
0.09149298,0.005604311,0.009002484
0,0.1946945,0.043323323
0,0.014958862,0.043067716
0,0.023412144,0.2461931
0,0,0.014429847
0.030683683,0.252727,0.32943955
0.030614942,0.001685681,0.117717296
0.02875049,0.017571105,0.015862927
0,0.011204761,0.00033274
0.030093675,0.005987217,0.05809583
0,0.08148435,0.0804933
0.030710295,0.1829727,0.20268239
0,0.014110588,0.32318988
0,0.14537738,0.001554954
0,0.26128888,0
0,0.112615354,0.01207255
0.030744063,0.000570145,0.004662177
0,0.011929481,0.020439262
0,0.08369541,0.017994294
0.03076639,0.010097933,0.013382694
0,0.005341743,0.033928122
0,0.029713172,0.029196726
0.030406613,0.001526735,0.000564162
0,0,0.1518121
0,0.019917596,0.0608149
0,0.015506561,0.004180084
0,0.37495634,0
0.030265627,0.018016534,0.05733562
0.028562604,0.07447041,0.005220768
0.029124085,0.009629132,0.0565913
0.03058309,0.019847997,0.25412595
0,0.002221935,0.007228248
0,0,0
0,0,0
0,0.14133236,0.08437981
0.030404687,0.008868457,0.04618996
0.122766785,0.04520223,0.013541115
0,0.4648623,0.02650333
0.029981986,0.6554315,0.14005707
0,0.02681276,0.047923252
0,0.08106655,0.006203564
0.030780254,0.001923467,0.029515686
0.030531302,0.055820204,0.027907614
0.029756285,0,0.09625415
0,0.04686578,0.018942883
0,0.13009247,0.10903006
0,0.36913735,0.2001627
0,0.016353616,0.035799216
0,0.00505078,0.036456656
0.12053001,0.027255503,0.008430062
0,0.02483441,0.1108416
0.029859569,0,0.055002637
0,0.036572915,0.21228062
0,0.026545312,0.007250154
0.030686975,0.002312857,0.042482793
0.03069463,0.19595145,0
0.030734338,0.049155526,0.001051266
0,0.03762148,0.06690784
0.08889043,0.026343072,0.105805114
0.030463459,0.03771352,0.0781286
0.057415683,0.005530684,0.064902924
0,0.040761065,0.07594399
0.030717278,0.30845118,0
0,0.35765687,0.1415847
0,0.004615465,0.05320495
0.060835693,0.03177842,0.03437639
0.030768367,0.094017744,0.13408144
0.029543813,0.014396446,0.02558215
0,0.003288666,0.047765072
0,0.29298344,0.15601307
0,0.028110474,0.041393377
0,0.024909655,0.2711988
0,0.05236683,0.04237207
0,0.038652994,0.02154464
0,0.004146929,0.064274035
0.030703207,0.048698686,0.13321482
0,0.021295276,0.006187636
0.0614448,0.009670904,0.0922371
0.030750668,0.01822485,0.010152577
0,0.020528154,0.025691912
0,0.007383874,0.050128456
0,0.006684353,0.002123294
0.03069607,0.024944305,0.10342872
0,0.48425892,0
0,0.017488781,0.23136315
0,0.027222496,0.23770778
0,0.001538139,0.063225165
0.03044694,0,0.11211265
0,0.16102017,0.034743305
0,0,0
0,0.053335406,0
0,0.025116608,0.16252322
0,0.05654753,0
0.029904746,0.005640368,0.029710464
0,0.03496419,0.01525429
0,0.008805149,0.14229028
0,0.005433194,0.011031357
0.030648656,0.013615187,0.11937883
0.0304247,0.6069715,0.17147967
0,0.0158734,0.12414935
0,0.022635402,0.054068677
0.06118777,0.21253823,0.025318488
0.18308344,0.01763404,0.04425346
0.030644795,0.008359506,0.001695526
0.23543078,0.19572438,0.3183591
0.06091771,0.02855423,0.27247804
0.060183525,0.031363267,0.25212026
0.091919325,0.10515849,0.44325742
0.061029423,0.5707317,0.16946292
0.14422344,0.3605928,0.2955405
0,0,0
0.030779213,0.02950988,0.004519923
0.030663477,0.09291964,0.006845808
0.030716535,0.043776616,0.13958472
0,0.04169005,0.003458223
0,0,0
0.061441455,0.03931408,0.03594675
0,0.053876247,0.01747335
0,0.0399021,0.050350104
0,0.001593231,0.051625296
0,0,0.024280136
0,0.042365234,0.012356084
0,0.017061703,0.015206636
0.030319365,0.028390637,0.040900342
0,0.020419238,0.027183603
0,0.01492437,0.035867833
0.06143454,0.016188648,0.081729576
0,0.014354339,0.053380292
0,0,0
0.030350188,0.2155153,0.003626464
0,0.087075464,0.058743134
0.030758625,0.013385996,0.040288538
0.14620839,0.14313044,0.3623384
0,0.000538404,0
0,0.19756375,0.10058903
0,0.027303822,0.018508594
0,0.20405883,0.14942965
0.092104204,0.23081201,0.111933835
0.06072392,0.035715386,0.029142682
0.061242238,0.005428199,0.011585549
0,0.0673301,0.033813853
0,0,0.36449474
0,0,0.012218065
0,0.003039863,0.009442714
0.030729603,0.007591758,0.049135376
0.061372828,0.062792346,0.003857715
0.028049976,0,0.02211008
0.060241695,0.01924115,0.022899015
0,0.000538587,0.04602066
0,0,0.045743976
0,0.21114293,0.38009107
0,0.11149471,0.056804024
0.030717168,0.10543586,0.05092121
0.030656274,0.007394821,0.006360351
0,0.055790666,0.033622697
0,0.009750457,0.015569502
0.02979768,0.16549557,0.025524028
0.09057043,0.040508937,0.06818786
0,0.61459005,0
0,0.011286025,0.045383338
0,0.13799568,0.05750701
0,0.046909034,0.015186415
0,0,0.066705
0,0.124078,0
0,0.00693121,0
0,0.043126136,0.04709254
0,0.04742521,0.058188193
0,0.18278928,0.24864139
0,0.13281642,0
0,0.5661069,0
0.06112121,0.12501854,0.009780635
0,0.054315656,0.057625435
0.030081134,0.023501283,0.1311911
0,0,0.003920379
0,0.34215558,0.18145286
0,0.037765652,0.27642342
0,0.09572739,0.14114286
0,0.01751923,0.19728394
0,0,0.007211553
0,0.002596425,0.16159166
0.061073523,0.3829709,0.0993388
0,0.14114784,0.09962851
0.030706014,0.015543002,0.016075827
0,0,0.018451542
0,0.001895493,0.059408292
0,0.05004314,0.083803974
0,0.085508995,0.30069062
0,0.02599715,0.06719439
0,0.003887433,0.006502777
0,0.00521422,0.025287153
0,0.08325528,0.052909147
0,0.007532496,0.025300521
0,0.12321975,0.022648811
0.060274214,0.005589742,0.06886996
0,0.10387383,0.18215069
0,0,0
0.060649723,0.0073538,0.030212604
0,0.18450248,0.19887362
0,0.13687414,0.06244958
0.030611826,0.050927337,0.1325957
0.030614462,0.025419325,0.055755716
0,0.029431868,0.01877281
0,0.25113344,0.001345461
0,0.02458463,0.08343341
0,0.011429735,0.03199454
0,0.010989171,0.024827506
0,0.018620664,0.007827682
0,0.4938988,0
0,0.6629478,0
0,0.01137026,0.3965247
0,0.035869233,0.10837228
0,0.11442293,0.32266662
0,0.14337254,0.08596079
0,0.38643894,0.15601307
0.030570017,0.14091708,0.13067526
0,0.28671786,0
0,0.03837732,0.022707751
0,0.050880417,0
0,0.43823025,0
0,0.021304177,0.03809298
0.030765763,0.008729863,0.04628554
0,0.18928239,0.07375674
0,0.16231936,0.25624317
0.03034885,0,0.16176225
0.0307436,0.2898772,0
0,0.031932343,0.17305855
0,0.095389195,0.071373016
0,0.16734193,0.19839318
0.030373616,0.027299551,0.001813713
0,0.060430486,0.008640073
0.030539213,0.020864528,0.014097631
0,0.029563671,0.013425791
0,0.017466681,0.09619578
0.030387767,0.010554549,0.027345764
0,0.04164061,0.030008027
0,0.05976281,0.05822056
0.03037862,0.09268831,0.028601995
0,0.009275564,0.040889215
0,0.18390335,0.026186008
0,0.002000877,0.052039094
0,0.19850707,0.011233377
0.030765725,0.26071274,0.1694253
0,0.10609091,0.05180742
0.030631218,0.13796942,0.076697476
0,0.017702574,0.003011527
0,0.41439667,0.016461581
0,0.04397241,0.083722964
0.030759003,0.50168574,0.2269514
0.061159648,0.031919442,0.1230314
0,0.06605194,0.017751295
0.030452162,0.5831121,0.47095165
0,0,0
0,0.009580664,0.08873096
0,0.000197252,0.08501758
0,0.039408393,0.065272324
0,0.005541296,0.005064711
0,0.17650329,0.03503209
0,0.2808513,0.056516252
0,0.028648617,0.031823948
0.09183782,0.027081575,0.020186119
0,0.26428223,0.3055932
0,0.08703493,0.00150405
0,0.27830428,0
0.03037687,0,0.020474682
0.0613907,0.114889905,0.35817042
0,0.45551094,0.3311942
0,0.20042345,0.07634924
0,0.19588858,0
0,0.041491244,0.028168617
0.030457849,0.30010042,0
0,0.18729544,0.043442167
0,0.30819666,0
0,0.024894042,0.02998152
0.028914219,0.08601999,0.02056821
0,0.024430986,0.12089885
0,0.018196477,0.09261275
0,0,0
0.061408572,0,0
0.030741947,0.12627213,0.000826029
0,0.000605202,0.012433839
0,0.009511948,0.08378321
0,0.036810596,0
0,0.31273225,0.3268867
0,0.008302848,0.015573926
0.029934086,0.08499779,0.048941094
0,0.444589,0
0.060313895,0.27453032,0
0,0.004211065,0.030084237
0.030752815,0.054334912,0.07054301
0,0.021651093,0.014603295
0,0.007040486,0.065740444
0,0.000569254,0.010827581
0,0.005778927,0.04435878
0,0.024445267,0.021896573
0.08577448,0.14857094,0.014738454
0.061167248,0.058703963,0.039931078
0,0.007113987,0.052070294
0,0.099829026,0.13324048
0.030577293,0,0.01598575
0,0.07236888,0.15887171
0,0.017800542,0.004035634
0.030100413,0.006252012,0.03289014
0,0.020384895,0.043009575
0,0.063364185,0.001641689
0.061514836,0,0
0.061232507,0.033143762,0.03993456
0,0.001327149,0.05999898
0,0.024543157,0.007718649
0,0.1337128,0.03264289
0,0.07857099,0.024810966
0.09121467,0.00670086,0.030027358
0,0.19513777,0.0813533
0,0.007029184,0.061422173
0,0.2187275,0.06809868
0.030436754,0.029049683,0.1623211
0.061211336,0.46460584,0.2687519
0,0.003282685,0.009680272
0.030216383,0.012144686,0.001575821
0.09169281,0.015120814,0.019924758
0,0.011383814,0.4122446
0,0.1897524,0.036342826
0,0.009042203,0.094788596
0.030147802,0.22241,0.00785941
0.06139009,0.017704595,0.021488924
0,0,0.060114045
0.061060354,0.007803318,0.009394199
0,0.000437961,0.008044104
0,0.013392093,0.006226887
0.029338546,0.017423041,0.005563548
0.030651018,0.018237872,0.08125568
0,0.009895923,0.022190554
0,0.0993174,0.050099965
0.03018463,0.001508553,0.059956312
0,0,0.0835779
0,0.002548758,0
0,0.070902996,0.07406984
0,0.016943058,0.015427072
0,0.09301265,0.01479127
0,0.02261367,0.011301429
0,0.070020065,0.05960144
0,0.009939863,0.06859737
0,0.028445065,0.2086939
0.030592244,0.01965256,0.2593932
0,0.005547373,0.054301307
0,0.000796614,0.010783752
0.030571561,0.004751751,0.07413262
0.030147381,0.011016021,0.017739717
0.030046126,0.3792723,0.20968841
0,0.031835414,0.039434295
0,0.05305286,0.09147932
0,0.012723728,0.035630405
0,0.004089733,0.04528585
0,0.097882815,0.019983746
0,0.045870587,0.01839391
0,0.037173465,0.08101077
0,0.03671794,0.0769698
0,0.0822868,0.051196538
0,0.0250025,0.030460134
0.09176411,0.12888657,0.08736785
0,0,0
0.1756758,0.008731829,0.003888609
0,0.028315758,0.02326551
0,0.021805033,0.034188382
0.061320744,0.5214556,0.22705631
0,0.02231024,0.040240996
0,0.060512457,0.028848263
0.06110133,0.053898472,0.05188144
0,0.043796293,0.028424362
0,0.11255143,0.038344532
0.03067189,0.13106978,0.004438151
0.030350827,0.14737938,0.020579722
0,0.49144247,0
0,0,0
0.030767962,0.6701329,0
0.030689167,0.055691883,0.05913999
0.061026726,0.04466048,0.1857728
0,0.082230486,0.030270875
0,0.021953918,0.04434812
0,0.31210282,0.13168994
0,0.107093126,0
0.06100946,0.01448889,0.036070973
0.053146128,0.000479779,0.03598126
0,0.023594927,0.07319543
0,0.005036684,0.017501531
0.059773933,0.005209231,0
0,0,0
0,2.79E-05,0.02211945
0.061352372,0.007657376,0.009540211
0.060786072,0.006941807,0.008385768
0.030710684,0.48183772,0
0.0306785,0.551997,0
0.030640801,0.017276363,0.001401962
0,0.013252212,0.10349911
0,0.012962083,0.04674656
0.0604217,0.13986228,0
0.030450376,0.07658036,0.11100151
0.06145784,0,0
0.06138789,0.004856694,0.0408234
0.061145946,0.13662358,0.18727148
0,0.4627035,0.061475545
0,0.13474697,0.026872644
0.030491374,0.025524776,0.09241025
0,0.042299647,0.23670398
0.03006401,0,0.006999685
0,0.03112938,0.030197509
0.06075568,0.10407659,0.019704131
0.060546897,0.065228954,0.029687125
0,0,0.38132223
0,0.021766461,0.073976345
0,0.35547277,0.09830952
0,0,0
0,0,0
0,0.0198517,0.024218658
0.030609893,0.00180257,0
0,0.059528682,0.007686934
0,0.10273045,0
0,0.0991367,0.12812376
0,0.13014032,0.003870364
0,0.03784972,0.02507215
0,0.2255492,0.08063103
0,0.039554074,0.005840172
0.059724726,0.008177271,0.040828157
0,0.13108784,0.055201482
0,0.05467812,0.039744843
0.030478606,0.12835544,0
0,0.04585894,0.005361815
0,0.004801449,0.11961873
0,0.00494627,0.024696002
0,0.027328555,0.19815749
0,0.49354583,0.20011096
0.030771725,0,0.08478505
0,0.5195217,0.1694253
0,0,0
0.030671837,0.010602962,0.09394072
0.08927593,0.007295785,0.050912973
0,0.04463442,0.105915904
0,9.69E-05,0.040111188
0,0,0.070716515
0,0.001042634,0.037925046
0,0.24795988,0.13373785
0.030759763,0,0
0.061397325,0.001281416,0.015152379
0,0.05601814,0
0,0.012332399,0.05108318
0.03055775,0.03740375,0.04433085
0.061403647,0.109616965,0.037680823
0,0.50652975,0.0939782
0,0.006919738,0.016571436
0.030394832,0.39891726,0.03712941
0,0.012438896,0.03030246
0,0.009331089,0.10668098
0,0,0
0,0,0
0.030215802,0.109641425,0.27002826
0,0.014301037,0.1064914
0,0.22133392,0.1694253
0.029411418,0.0094782,0.10998854
0,0.03911738,0.025457568
0,0.026507013,0.005495404
0,0.51529044,0
0.030582031,0,0.003528116
0,0.25179458,0.31687036
0.059675205,0,0.053888015
0,0.21806456,0.029711423
0.09133069,0.042345904,0.010482832
0,0.20087968,0.12856221
0.09209848,0.2641207,0.24484682
0,0.001329952,0.10051033
0.03071401,0.32030377,0.21467009
0.030699292,0.036664158,0.02340138
0,0.005686221,0.024276707
0.030668648,0.23471117,0.1048965
0,0.010439754,0.072388254
0,0,0.26110685
0,0.012625246,0.00091586
0,0.2918775,0.015287157
0,0.45796168,0.074866384
0.03076004,0.2994124,0.024875285
0,0.020689951,0.09322606
0,0.004139302,0
0,0,0
0,0.06731732,0.02605743
0.030710027,0,0.20045717
0,0.007909792,0.018560406
0,0.19301973,0.061720103
0,0.000930479,0.001564674
0.03032183,0.003061012,0.082016416
0,0.017086213,0
0,0,0.16255946
0,0.006936306,0.028872035
0.030767389,0,0.024991341
0,0.031342067,0.102250524
0,0,0
0.03074992,0.0916298,0.208752
0.06099556,0.016430777,0.020285103
0,0.06402746,0.028412042
0.060849912,0.073915035,0.13855666
0,0.03472507,0.20056048
0,0.002648586,0.002876281
0,0.009306193,0.006820974
0,0.46471336,0
0.06142267,0.07652674,0.05387583
0.0911463,0.007996119,0
0.03034993,0.01946019,0.2363237
0.030466247,0.1264694,0.028337276
0.03069609,0.15544325,0.23036633
0,0.004286755,0.017378695
0,0.053014833,0.027196964
0,0.100332186,0.007268342
0,0.16346508,0.026971366
0,0.46783844,0.0858237
0,0.019774651,0.15433724
0.0306374,0.3643122,0.24842654
0,0.000481507,0.27487838
0,0,0
0.030439476,0.07822374,0.23017916
0.03036812,0.042268343,0.09972274
0,0.38611588,0
0.0307602,0.001203941,0.110766545
0.08730581,0.004512457,0.12960184
0.030352313,0.08252399,0.1739375
0.030714812,0.009669902,0.003623505
0,0.057185072,0.029149884
0.029023746,0.045163993,0.18827158
0,0.007645158,0.05606955
0,0.007010592,0.12333621
0.03027518,0.14266644,0.08501065
0,0.010591505,0.04434226
0,0.118916094,0.028238755
0,0,0
0.060453463,0.023392048,0.008201436
0,0.43891767,0
0.030727712,0.35873842,0.08158945
0,0.029940473,0
0.060243662,0.007503056,0.049047273
0,0.660408,0
0,0.06230905,0.073291905
0,0.084029764,0.09470005
0,0.21821159,0.190846
0.030492598,0.09833962,0.021683687
0.030327711,0.00662023,0.08824203
0,0.063954026,0.005089245
0,0.3346865,0
0.20935507,0.16896616,0.029258482
0,0.060099278,0.000550771
0,0.002773491,0.047694143
0,0.02491683,0.014563392
0,0.09428182,0.040610258
0,0.13007165,0.121950366
0,0.014594466,0.012592259
0,0.009796047,0.02107399
0,0.013844155,0.06984176
0,0.009352467,0.05600997
0.030666608,0.06176043,0.014582032
0,0,0.023707718
0.03072793,0.32089254,0.13475536
0,0.26541412,0
0,0.00509947,0.06461959
0,0.03177949,0
0,0.17538358,0.32912946
0.030017857,0.007240679,0.094902284
0.030711941,0.005180052,0.05339411
0,0.015301271,0
0,0.004700748,0.1031475
0.09191202,0.09649848,7.95E-05
0,0.004483576,0.01405152
0,0.009912474,0.019678114
0.03077684,0,0.13436744
0.06086502,0.033770796,0.06021523
0,0.00686952,0.024442038
0,0.01179534,0.001671351
0.061341666,0.03935894,0.08195823
0,0.37840134,0.017688401
0.029036686,0.13731639,0.000131888
0,0.003060249,0.120899245
0,0.10446331,0.014801278
0,0.20410137,0.06433785
0,0,0
0,0.15377769,0.090166315
0,0.035979323,0.030208424
0,0.007582687,0.014443944
0.06146405,0.037684344,0.04710932
0,0.02351531,0.014550421
0,0.001885542,0.002222553
0,0.005345156,0.05355231
0.028344192,0.16360211,0.060412362
0,0,0.007518767
0,0.636783,0.070896715
0,0,0.13295233
0.029722206,0.16627507,0.049062643
0.06092322,0.008543014,0.08068134
0.030758431,0.17983669,0
0,0.02560223,0.001103215
0,0.34099188,0.41881984
0,0.024424551,0.03549255
0.030596938,0.004887133,0.028195433
0.061527945,0.17004912,0
0.030713433,0.009502607,0.05015872
0.027785234,0,0.009746765
0,0,0
0.06134018,0.003817579,0.13406307
0,0.04233124,0.017889088
0.028522031,0,0.12296577
0,0.073673986,0.06047764
0.030714802,0.17378041,0.112861626
0.15068096,0.01755373,0.13075134
0,0.025381733,0.35839942
0.05303518,0.08153579,0
0.030465826,0.022940112,0.26493844
0,0.564538,0.12821864
0.030595945,0.015349825,0.025900736
0,0.023606492,0.05711766
0,0.031788163,0.000648932
0,0.050949037,0.04270328
0.030782094,0.002054014,0.031074855
0.060776666,0.056616917,0.001381882
0,0.006749649,0.045383338
0,0.00676964,0.07068962
0,0.20942129,0.028009353
0,0.003726277,0.037260298
0,0.007861552,0.03732572
0,0.030805081,0.012556542
0,0.024135567,0.063259214
0.030561194,0.015396078,0.09406935
0,0.17878571,0.053500336
0.029276531,0.06417085,0.002114798
0.06122077,0,0
0,0.027943991,0.095293365
0.090904795,0.13501713,0.039416738
0.030616447,0.03213439,0.06946748
0,0.006806378,0.001105007
0,0.05661415,0.117834374
0,0.18296124,0.07517919
0.030763086,0.009541359,0.06438122
0.030572372,0.045891613,0.07101708
0,0.019116998,0
0,0.05689409,0.08857972
0,0.014636852,0.026985144
0,0.014738928,0.047515318
0,0.029591938,0.13275932
0.12232699,0.2964626,0
0,0.047059633,0.29974434
0,0.20015517,0.051901747
0,0.01711884,0.029602889
0,0.003779766,0.039255135
0,0.002830239,0
0,0.01157523,0
0.030392213,0.001403269,0.078340925
0,0.074683525,0.03907742
0,0.003707686,0.021131307
0.030385513,0.16189317,0.054598663
0,0.09433924,0
0,0.012545753,0.090537205
0,0.006201371,0.04164586
0,0.17477283,0.07921692
0,0.3545741,0
0,0,0.06594155
0,0.029051995,0.14661112
0,0.084492706,0
0,0.012442534,0.14118266
0,0,0
0,0.05663489,0.03502988
0.061165806,0.010792842,0.019166024
0.029724319,0.013494249,0.052298035
0,0.080081806,0.10554285
0.03068606,0.062389866,0.017746413
0,0.024508037,0.24039721
0,0.018619547,0.030522555
0,0.02605944,0.047925584
0,0.21484812,0
0.030749002,0,0
0,0,0
0,0.05422156,0.3172477
0,0.013949368,0.048118528
0.030526686,0.022573443,0.006703608
0,0.029350646,0.12352179
0.030253198,0.005296744,0.13094406
0,0.005672461,0.013908638
0,0.00504561,0.019288778
0,0.035154957,0.04115437
0,0.09366192,0
0.030655362,0.08936704,0.40406615
0,0.002680296,0.014357533
0,0.029789977,0.1408941
0,0.42882687,0.033405
0,0.09035903,0.001414302
0,0.006193813,0.018918987
0,0.005420243,0.004634661
0.030114882,0.017660344,0.09563103
0.12173696,0.5308908,0.15525152
0,0.016894877,0.055817533
0,0.05869042,0.100857854
0.059912648,0.013825053,0.035587825
0.030093383,0.022226395,0.05449417
0.0303769,0.032994565,0.05459108
0,0.21741715,0.31029937
0,0.24095634,0.05167374
0,0.01694356,0.02342146
0.030635731,0.001394087,0.12835287
0,0.1547572,0.30882457
0,0.16045204,0.13559105
0.030646235,0.4874309,0.019771835
0.03043521,0.010925612,0.05302738
0.030670168,0,0.06023636
0,0.36499286,0.004064452
0,0.09646227,0.046520755
0,0.014906709,0.047950722
0,0,0
0,0.003724723,0.002408209
0.030634765,0.008474873,0.09164423
0.09180281,0,0.016893098
0,0.11244535,0.03655324
0,0.1754306,0.02428962
0,0,0.77920765
0,0.075522855,0.036371868
0,0.00557694,0.07598737
0,0.2046052,0.067121446
0,0.15836175,0.067246035
0,0.027140308,0.000420116
0,0.001199955,0.1589388
0,0.003283801,0.037898503
0.06087951,0.004173521,0.020212974
0,0.21795891,0.010163848
0.03026328,0.02087252,0.05544077
0.03073388,0.2521649,0.062405735
0,0.30061507,0
0,0,0
0.030035777,0.03067267,0.123131305
0.030696804,0.026702892,0
0,0.028719813,0.025301302
0,0.1369095,0
0,0,0.1901742
0.09217966,0.2926093,0.09067512
0.030647883,0.03086861,0.05482655
0.030161852,0.011494544,0.013537047
0.030652346,0.010411616,0.045711797
0,0.027300965,0.010822433
0,0.02593615,0.031710967
0.030694278,0.018621469,0.003498759
0.030775374,0.40330854,0
0,0.09037207,0
0,0.17331737,0.10454458
0,0.10399292,0.08135916
0.02956522,0.20910437,0.099895835
0.090865105,0.23824185,0.044018276
0.030519195,0.16193067,0.24396844
0.03063534,0.038602274,0.071280405
0.119886264,0.07495938,0.1037963
0,0.08650578,0.113184996
0.060990117,0.014846267,0.11549136
0.06079577,0.36175743,0.43666035
0,0.08699706,0.19134142
0,0.11022628,0.061583996
0,0.04372449,0.01735855
0,0.009678362,0.035041306
0,0.010390342,0.014671804
0,0.002025007,0.34882057
0,0,0
0.030736877,0.10991469,0.06093811
0.030543381,0.07963117,0.1992829
0.122412175,0.001751731,0.12527314
0,0.000802305,0.009740449
0,0.09767227,0.01594847
0.030490272,0.46033913,0
0,0.07789437,0.08138911
0,0.038540825,0.027849162
0,0.022330306,0.034389146
0,0.006989478,0.025525315
0,0.005042983,0.011456615
0,0.112875655,0.14330925
0.06107442,0.005779645,0.010762927
0,0.054388333,0.04309301
0.058709174,0.14465648,0.11897706
0,0.028538015,0.012057656
0,0.01108264,0.047600064
0,0.16832921,0.06625151
0,0.3201429,0.07005807
0,0.007999647,0.018077647
0,0.002506354,0.08140951
0,0.18541549,0.021115342
0,0.017018313,0.00162304
0,0,0
0,0.20572743,0.25636512
0,0,0.15454733
0.03072449,0.03627098,0.2967503
0,0.12431395,0.092901886
0,0.006331646,0.14770222
0.030693822,0.061657455,0.21556118
0.03064778,0.003927404,0.008497979
0,0.002687773,0.07064867
0,0,0.06553534
0,0.41892573,0.16836105
0,0.22627342,0.054119393
0,0.0676438,0.029826298
0,0.004841076,0.018449198
0,0.027718714,0.46510452
0,0.008465205,0.10049361
0,0,0.08997695
0.030773602,0.01832719,0.057990275
0,0.053822737,0.01203484
0,0.007070736,0.039947513
0.03053062,0.12446066,0.1176923
0,0.0363862,0.023811504
0,0,0
0,0.26351172,0
0.03065997,0.13696826,0.021004682
0,0.054615792,0.10176685
0,0.3657607,0.23639819
0,0.015910434,0.14773293
0.09057024,0.028813917,0.053778466
0,0.5325537,0.21150395
0.030753322,0.15155406,0.11300291
0,0,0.055831783
0.061309893,0.027435603,0.046885822
0,0.001473394,0.023907892
0,0.015790192,0.24328141
0,0.26869103,0.40020585
0.030678198,0.022235287,0.00751326
0,0,0.024349663
